# r1_0,r1_1,r1_2,r1_3,r1_4,r1_5,r1_6,r2_0,r2_1,r2_2,r2_3,r2_4,r2_5,r2_6,y1_0,y1_1,y1_2,y1_3,y1_4,y1_5,y1_6,y2_0,y2_1,y2_2,y2_3,y2_4,y2_5,y2_6
-2.004900000000000126e+00,-4.846000000000000307e-02,1.264600000000000056e-03,-4.093899999999999761e-01,-2.068999999999999950e+00,1.365199999999999969e+00,1.298300000000000010e+00,-1.825600000000000001e-01,-1.239500000000000046e+00,7.821299999999999919e-01,2.282800000000000107e-01,-1.230900000000000105e+00,4.275800000000000156e-01,-5.302200000000000246e-01,2.662800000000000167e-01,-1.929400000000000004e+00,7.403399999999999981e-01,9.559499999999999664e-01,2.816299999999999915e-01,-1.211400000000000032e+00,3.487099999999999866e+00,-6.892700000000000493e-01,-1.517099999999999893e+00,-7.995100000000000540e-01,8.926300000000000345e-01,-1.041600000000000081e+00,-1.154900000000000038e+00,2.300600000000000200e+00
-4.846000000000000307e-02,1.264600000000000056e-03,-4.093899999999999761e-01,-2.068999999999999950e+00,1.365199999999999969e+00,1.298300000000000010e+00,-5.157500000000000417e-01,-1.239500000000000046e+00,7.821299999999999919e-01,2.282800000000000107e-01,-1.230900000000000105e+00,4.275800000000000156e-01,-5.302200000000000246e-01,7.021900000000000364e-02,-1.929400000000000004e+00,7.403399999999999981e-01,9.559499999999999664e-01,2.816299999999999915e-01,-1.211400000000000032e+00,3.487099999999999866e+00,-1.228099999999999969e+00,-1.517099999999999893e+00,-7.995100000000000540e-01,8.926300000000000345e-01,-1.041600000000000081e+00,-1.154900000000000038e+00,2.300600000000000200e+00,-8.749099999999999655e-01
1.264600000000000056e-03,-4.093899999999999761e-01,-2.068999999999999950e+00,1.365199999999999969e+00,1.298300000000000010e+00,-5.157500000000000417e-01,-2.708400000000000252e-01,7.821299999999999919e-01,2.282800000000000107e-01,-1.230900000000000105e+00,4.275800000000000156e-01,-5.302200000000000246e-01,7.021900000000000364e-02,-6.655499999999999750e-01,7.403399999999999981e-01,9.559499999999999664e-01,2.816299999999999915e-01,-1.211400000000000032e+00,3.487099999999999866e+00,-1.228099999999999969e+00,-2.865500000000000269e-01,-7.995100000000000540e-01,8.926300000000000345e-01,-1.041600000000000081e+00,-1.154900000000000038e+00,2.300600000000000200e+00,-8.749099999999999655e-01,3.740299999999999736e-01
-4.093899999999999761e-01,-2.068999999999999950e+00,1.365199999999999969e+00,1.298300000000000010e+00,-5.157500000000000417e-01,-2.708400000000000252e-01,1.036200000000000010e+00,2.282800000000000107e-01,-1.230900000000000105e+00,4.275800000000000156e-01,-5.302200000000000246e-01,7.021900000000000364e-02,-6.655499999999999750e-01,9.001599999999999602e-01,9.559499999999999664e-01,2.816299999999999915e-01,-1.211400000000000032e+00,3.487099999999999866e+00,-1.228099999999999969e+00,-2.865500000000000269e-01,-9.616299999999999848e-01,8.926300000000000345e-01,-1.041600000000000081e+00,-1.154900000000000038e+00,2.300600000000000200e+00,-8.749099999999999655e-01,3.740299999999999736e-01,-7.736600000000000144e-01
-2.068999999999999950e+00,1.365199999999999969e+00,1.298300000000000010e+00,-5.157500000000000417e-01,-2.708400000000000252e-01,1.036200000000000010e+00,7.456399999999999695e-01,-1.230900000000000105e+00,4.275800000000000156e-01,-5.302200000000000246e-01,7.021900000000000364e-02,-6.655499999999999750e-01,9.001599999999999602e-01,2.651600000000000068e-01,2.816299999999999915e-01,-1.211400000000000032e+00,3.487099999999999866e+00,-1.228099999999999969e+00,-2.865500000000000269e-01,-9.616299999999999848e-01,1.615699999999999914e+00,-1.041600000000000081e+00,-1.154900000000000038e+00,2.300600000000000200e+00,-8.749099999999999655e-01,3.740299999999999736e-01,-7.736600000000000144e-01,1.986799999999999899e+00
1.365199999999999969e+00,1.298300000000000010e+00,-5.157500000000000417e-01,-2.708400000000000252e-01,1.036200000000000010e+00,7.456399999999999695e-01,-1.570100000000000051e+00,4.275800000000000156e-01,-5.302200000000000246e-01,7.021900000000000364e-02,-6.655499999999999750e-01,9.001599999999999602e-01,2.651600000000000068e-01,-1.804399999999999893e-01,-1.211400000000000032e+00,3.487099999999999866e+00,-1.228099999999999969e+00,-2.865500000000000269e-01,-9.616299999999999848e-01,1.615699999999999914e+00,-9.406499999999999861e-01,-1.154900000000000038e+00,2.300600000000000200e+00,-8.749099999999999655e-01,3.740299999999999736e-01,-7.736600000000000144e-01,1.986799999999999899e+00,-9.063099999999999490e-01
1.298300000000000010e+00,-5.157500000000000417e-01,-2.708400000000000252e-01,1.036200000000000010e+00,7.456399999999999695e-01,-1.570100000000000051e+00,3.002400000000000069e-01,-5.302200000000000246e-01,7.021900000000000364e-02,-6.655499999999999750e-01,9.001599999999999602e-01,2.651600000000000068e-01,-1.804399999999999893e-01,1.700399999999999912e+00,3.487099999999999866e+00,-1.228099999999999969e+00,-2.865500000000000269e-01,-9.616299999999999848e-01,1.615699999999999914e+00,-9.406499999999999861e-01,-1.295299999999999896e+00,2.300600000000000200e+00,-8.749099999999999655e-01,3.740299999999999736e-01,-7.736600000000000144e-01,1.986799999999999899e+00,-9.063099999999999490e-01,-4.886800000000000033e-01
-5.157500000000000417e-01,-2.708400000000000252e-01,1.036200000000000010e+00,7.456399999999999695e-01,-1.570100000000000051e+00,3.002400000000000069e-01,-5.767599999999999810e-02,7.021900000000000364e-02,-6.655499999999999750e-01,9.001599999999999602e-01,2.651600000000000068e-01,-1.804399999999999893e-01,1.700399999999999912e+00,-8.504199999999999537e-01,-1.228099999999999969e+00,-2.865500000000000269e-01,-9.616299999999999848e-01,1.615699999999999914e+00,-9.406499999999999861e-01,-1.295299999999999896e+00,2.807100000000000151e+00,-8.749099999999999655e-01,3.740299999999999736e-01,-7.736600000000000144e-01,1.986799999999999899e+00,-9.063099999999999490e-01,-4.886800000000000033e-01,1.905999999999999917e+00
-2.708400000000000252e-01,1.036200000000000010e+00,7.456399999999999695e-01,-1.570100000000000051e+00,3.002400000000000069e-01,-5.767599999999999810e-02,-1.333100000000000118e-01,-6.655499999999999750e-01,9.001599999999999602e-01,2.651600000000000068e-01,-1.804399999999999893e-01,1.700399999999999912e+00,-8.504199999999999537e-01,2.050500000000000100e-01,-2.865500000000000269e-01,-9.616299999999999848e-01,1.615699999999999914e+00,-9.406499999999999861e-01,-1.295299999999999896e+00,2.807100000000000151e+00,-1.647799999999999931e+00,3.740299999999999736e-01,-7.736600000000000144e-01,1.986799999999999899e+00,-9.063099999999999490e-01,-4.886800000000000033e-01,1.905999999999999917e+00,-1.750000000000000000e+00
1.036200000000000010e+00,7.456399999999999695e-01,-1.570100000000000051e+00,3.002400000000000069e-01,-5.767599999999999810e-02,-1.333100000000000118e-01,-5.357699999999999685e-01,9.001599999999999602e-01,2.651600000000000068e-01,-1.804399999999999893e-01,1.700399999999999912e+00,-8.504199999999999537e-01,2.050500000000000100e-01,2.630199999999999760e-01,-9.616299999999999848e-01,1.615699999999999914e+00,-9.406499999999999861e-01,-1.295299999999999896e+00,2.807100000000000151e+00,-1.647799999999999931e+00,1.288599999999999968e+00,-7.736600000000000144e-01,1.986799999999999899e+00,-9.063099999999999490e-01,-4.886800000000000033e-01,1.905999999999999917e+00,-1.750000000000000000e+00,1.048899999999999944e+00
7.456399999999999695e-01,-1.570100000000000051e+00,3.002400000000000069e-01,-5.767599999999999810e-02,-1.333100000000000118e-01,-5.357699999999999685e-01,-3.067900000000000071e-01,2.651600000000000068e-01,-1.804399999999999893e-01,1.700399999999999912e+00,-8.504199999999999537e-01,2.050500000000000100e-01,2.630199999999999760e-01,-1.195100000000000051e+00,1.615699999999999914e+00,-9.406499999999999861e-01,-1.295299999999999896e+00,2.807100000000000151e+00,-1.647799999999999931e+00,1.288599999999999968e+00,-3.295699999999999741e-01,1.986799999999999899e+00,-9.063099999999999490e-01,-4.886800000000000033e-01,1.905999999999999917e+00,-1.750000000000000000e+00,1.048899999999999944e+00,-6.478199999999999514e-01
-1.570100000000000051e+00,3.002400000000000069e-01,-5.767599999999999810e-02,-1.333100000000000118e-01,-5.357699999999999685e-01,-3.067900000000000071e-01,-5.267500000000000515e-01,-1.804399999999999893e-01,1.700399999999999912e+00,-8.504199999999999537e-01,2.050500000000000100e-01,2.630199999999999760e-01,-1.195100000000000051e+00,-2.288100000000000134e-01,-9.406499999999999861e-01,-1.295299999999999896e+00,2.807100000000000151e+00,-1.647799999999999931e+00,1.288599999999999968e+00,-3.295699999999999741e-01,-3.566799999999999971e-01,-9.063099999999999490e-01,-4.886800000000000033e-01,1.905999999999999917e+00,-1.750000000000000000e+00,1.048899999999999944e+00,-6.478199999999999514e-01,-1.009300000000000086e+00
3.002400000000000069e-01,-5.767599999999999810e-02,-1.333100000000000118e-01,-5.357699999999999685e-01,-3.067900000000000071e-01,-5.267500000000000515e-01,-2.695100000000000273e-01,1.700399999999999912e+00,-8.504199999999999537e-01,2.050500000000000100e-01,2.630199999999999760e-01,-1.195100000000000051e+00,-2.288100000000000134e-01,-8.717599999999999794e-01,-1.295299999999999896e+00,2.807100000000000151e+00,-1.647799999999999931e+00,1.288599999999999968e+00,-3.295699999999999741e-01,-3.566799999999999971e-01,1.809099999999999875e-01,-4.886800000000000033e-01,1.905999999999999917e+00,-1.750000000000000000e+00,1.048899999999999944e+00,-6.478199999999999514e-01,-1.009300000000000086e+00,-5.339800000000000102e-02
-5.767599999999999810e-02,-1.333100000000000118e-01,-5.357699999999999685e-01,-3.067900000000000071e-01,-5.267500000000000515e-01,-2.695100000000000273e-01,-5.154600000000000293e-01,-8.504199999999999537e-01,2.050500000000000100e-01,2.630199999999999760e-01,-1.195100000000000051e+00,-2.288100000000000134e-01,-8.717599999999999794e-01,-8.624199999999999644e-01,2.807100000000000151e+00,-1.647799999999999931e+00,1.288599999999999968e+00,-3.295699999999999741e-01,-3.566799999999999971e-01,1.809099999999999875e-01,-3.859600000000000253e-01,1.905999999999999917e+00,-1.750000000000000000e+00,1.048899999999999944e+00,-6.478199999999999514e-01,-1.009300000000000086e+00,-5.339800000000000102e-02,-1.131999999999999895e+00
-1.333100000000000118e-01,-5.357699999999999685e-01,-3.067900000000000071e-01,-5.267500000000000515e-01,-2.695100000000000273e-01,-5.154600000000000293e-01,-2.728300000000000169e-01,2.050500000000000100e-01,2.630199999999999760e-01,-1.195100000000000051e+00,-2.288100000000000134e-01,-8.717599999999999794e-01,-8.624199999999999644e-01,1.328799999999999981e-01,-1.647799999999999931e+00,1.288599999999999968e+00,-3.295699999999999741e-01,-3.566799999999999971e-01,1.809099999999999875e-01,-3.859600000000000253e-01,-3.436500000000000110e-01,-1.750000000000000000e+00,1.048899999999999944e+00,-6.478199999999999514e-01,-1.009300000000000086e+00,-5.339800000000000102e-02,-1.131999999999999895e+00,-6.066399999999999570e-01
-5.357699999999999685e-01,-3.067900000000000071e-01,-5.267500000000000515e-01,-2.695100000000000273e-01,-5.154600000000000293e-01,-2.728300000000000169e-01,-2.005100000000000104e+00,2.630199999999999760e-01,-1.195100000000000051e+00,-2.288100000000000134e-01,-8.717599999999999794e-01,-8.624199999999999644e-01,1.328799999999999981e-01,-2.105400000000000049e-01,1.288599999999999968e+00,-3.295699999999999741e-01,-3.566799999999999971e-01,1.809099999999999875e-01,-3.859600000000000253e-01,-3.436500000000000110e-01,7.284599999999999964e-01,1.048899999999999944e+00,-6.478199999999999514e-01,-1.009300000000000086e+00,-5.339800000000000102e-02,-1.131999999999999895e+00,-6.066399999999999570e-01,-3.828099999999999836e-01
-3.067900000000000071e-01,-5.267500000000000515e-01,-2.695100000000000273e-01,-5.154600000000000293e-01,-2.728300000000000169e-01,-2.005100000000000104e+00,-1.682299999999999907e-01,-1.195100000000000051e+00,-2.288100000000000134e-01,-8.717599999999999794e-01,-8.624199999999999644e-01,1.328799999999999981e-01,-2.105400000000000049e-01,8.298999999999999710e-01,-3.295699999999999741e-01,-3.566799999999999971e-01,1.809099999999999875e-01,-3.859600000000000253e-01,-3.436500000000000110e-01,7.284599999999999964e-01,-6.383100000000000440e-01,-6.478199999999999514e-01,-1.009300000000000086e+00,-5.339800000000000102e-02,-1.131999999999999895e+00,-6.066399999999999570e-01,-3.828099999999999836e-01,-1.090799999999999992e+00
-5.267500000000000515e-01,-2.695100000000000273e-01,-5.154600000000000293e-01,-2.728300000000000169e-01,-2.005100000000000104e+00,-1.682299999999999907e-01,2.619799999999999907e-01,-2.288100000000000134e-01,-8.717599999999999794e-01,-8.624199999999999644e-01,1.328799999999999981e-01,-2.105400000000000049e-01,8.298999999999999710e-01,-8.080900000000000583e-02,-3.566799999999999971e-01,1.809099999999999875e-01,-3.859600000000000253e-01,-3.436500000000000110e-01,7.284599999999999964e-01,-6.383100000000000440e-01,3.181299999999999795e+00,-1.009300000000000086e+00,-5.339800000000000102e-02,-1.131999999999999895e+00,-6.066399999999999570e-01,-3.828099999999999836e-01,-1.090799999999999992e+00,1.573700000000000099e+00
-2.695100000000000273e-01,-5.154600000000000293e-01,-2.728300000000000169e-01,-2.005100000000000104e+00,-1.682299999999999907e-01,2.619799999999999907e-01,1.364499999999999880e-01,-8.717599999999999794e-01,-8.624199999999999644e-01,1.328799999999999981e-01,-2.105400000000000049e-01,8.298999999999999710e-01,-8.080900000000000583e-02,-1.842400000000000038e+00,1.809099999999999875e-01,-3.859600000000000253e-01,-3.436500000000000110e-01,7.284599999999999964e-01,-6.383100000000000440e-01,3.181299999999999795e+00,4.301800000000000068e-01,-5.339800000000000102e-02,-1.131999999999999895e+00,-6.066399999999999570e-01,-3.828099999999999836e-01,-1.090799999999999992e+00,1.573700000000000099e+00,-2.440599999999999992e-01
-5.154600000000000293e-01,-2.728300000000000169e-01,-2.005100000000000104e+00,-1.682299999999999907e-01,2.619799999999999907e-01,1.364499999999999880e-01,3.694700000000000206e-01,-8.624199999999999644e-01,1.328799999999999981e-01,-2.105400000000000049e-01,8.298999999999999710e-01,-8.080900000000000583e-02,-1.842400000000000038e+00,-1.268299999999999983e-01,-3.859600000000000253e-01,-3.436500000000000110e-01,7.284599999999999964e-01,-6.383100000000000440e-01,3.181299999999999795e+00,4.301800000000000068e-01,-7.034099999999999797e-01,-1.131999999999999895e+00,-6.066399999999999570e-01,-3.828099999999999836e-01,-1.090799999999999992e+00,1.573700000000000099e+00,-2.440599999999999992e-01,-9.452800000000000091e-01
-2.728300000000000169e-01,-2.005100000000000104e+00,-1.682299999999999907e-01,2.619799999999999907e-01,1.364499999999999880e-01,3.694700000000000206e-01,-4.220800000000000107e-01,1.328799999999999981e-01,-2.105400000000000049e-01,8.298999999999999710e-01,-8.080900000000000583e-02,-1.842400000000000038e+00,-1.268299999999999983e-01,1.252599999999999936e+00,-3.436500000000000110e-01,7.284599999999999964e-01,-6.383100000000000440e-01,3.181299999999999795e+00,4.301800000000000068e-01,-7.034099999999999797e-01,5.321900000000000519e-01,-6.066399999999999570e-01,-3.828099999999999836e-01,-1.090799999999999992e+00,1.573700000000000099e+00,-2.440599999999999992e-01,-9.452800000000000091e-01,6.034500000000000419e-01
-2.005100000000000104e+00,-1.682299999999999907e-01,2.619799999999999907e-01,1.364499999999999880e-01,3.694700000000000206e-01,-4.220800000000000107e-01,8.637999999999999845e-02,-2.105400000000000049e-01,8.298999999999999710e-01,-8.080900000000000583e-02,-1.842400000000000038e+00,-1.268299999999999983e-01,1.252599999999999936e+00,1.028899999999999926e+00,7.284599999999999964e-01,-6.383100000000000440e-01,3.181299999999999795e+00,4.301800000000000068e-01,-7.034099999999999797e-01,5.321900000000000519e-01,5.607199999999999962e-01,-3.828099999999999836e-01,-1.090799999999999992e+00,1.573700000000000099e+00,-2.440599999999999992e-01,-9.452800000000000091e-01,6.034500000000000419e-01,7.430799999999999628e-01
-1.682299999999999907e-01,2.619799999999999907e-01,1.364499999999999880e-01,3.694700000000000206e-01,-4.220800000000000107e-01,8.637999999999999845e-02,-5.183499999999999774e-01,8.298999999999999710e-01,-8.080900000000000583e-02,-1.842400000000000038e+00,-1.268299999999999983e-01,1.252599999999999936e+00,1.028899999999999926e+00,-7.634199999999999875e-01,-6.383100000000000440e-01,3.181299999999999795e+00,4.301800000000000068e-01,-7.034099999999999797e-01,5.321900000000000519e-01,5.607199999999999962e-01,1.343699999999999894e+00,-1.090799999999999992e+00,1.573700000000000099e+00,-2.440599999999999992e-01,-9.452800000000000091e-01,6.034500000000000419e-01,7.430799999999999628e-01,7.018100000000000449e-01
2.619799999999999907e-01,1.364499999999999880e-01,3.694700000000000206e-01,-4.220800000000000107e-01,8.637999999999999845e-02,-5.183499999999999774e-01,-8.362899999999999778e-01,-8.080900000000000583e-02,-1.842400000000000038e+00,-1.268299999999999983e-01,1.252599999999999936e+00,1.028899999999999926e+00,-7.634199999999999875e-01,7.297599999999999643e-01,3.181299999999999795e+00,4.301800000000000068e-01,-7.034099999999999797e-01,5.321900000000000519e-01,5.607199999999999962e-01,1.343699999999999894e+00,-9.662399999999999878e-01,1.573700000000000099e+00,-2.440599999999999992e-01,-9.452800000000000091e-01,6.034500000000000419e-01,7.430799999999999628e-01,7.018100000000000449e-01,-1.355299999999999949e+00
1.364499999999999880e-01,3.694700000000000206e-01,-4.220800000000000107e-01,8.637999999999999845e-02,-5.183499999999999774e-01,-8.362899999999999778e-01,1.433599999999999985e+00,-1.842400000000000038e+00,-1.268299999999999983e-01,1.252599999999999936e+00,1.028899999999999926e+00,-7.634199999999999875e-01,7.297599999999999643e-01,7.131400000000000239e-02,4.301800000000000068e-01,-7.034099999999999797e-01,5.321900000000000519e-01,5.607199999999999962e-01,1.343699999999999894e+00,-9.662399999999999878e-01,1.531199999999999894e+00,-2.440599999999999992e-01,-9.452800000000000091e-01,6.034500000000000419e-01,7.430799999999999628e-01,7.018100000000000449e-01,-1.355299999999999949e+00,1.622600000000000042e+00
3.694700000000000206e-01,-4.220800000000000107e-01,8.637999999999999845e-02,-5.183499999999999774e-01,-8.362899999999999778e-01,1.433599999999999985e+00,9.840600000000000458e-01,-1.268299999999999983e-01,1.252599999999999936e+00,1.028899999999999926e+00,-7.634199999999999875e-01,7.297599999999999643e-01,7.131400000000000239e-02,9.555599999999999650e-01,-7.034099999999999797e-01,5.321900000000000519e-01,5.607199999999999962e-01,1.343699999999999894e+00,-9.662399999999999878e-01,1.531199999999999894e+00,1.155999999999999917e+00,-9.452800000000000091e-01,6.034500000000000419e-01,7.430799999999999628e-01,7.018100000000000449e-01,-1.355299999999999949e+00,1.622600000000000042e+00,5.428300000000000347e-01
-4.220800000000000107e-01,8.637999999999999845e-02,-5.183499999999999774e-01,-8.362899999999999778e-01,1.433599999999999985e+00,9.840600000000000458e-01,-8.169100000000000250e-01,1.252599999999999936e+00,1.028899999999999926e+00,-7.634199999999999875e-01,7.297599999999999643e-01,7.131400000000000239e-02,9.555599999999999650e-01,1.294599999999999973e+00,5.321900000000000519e-01,5.607199999999999962e-01,1.343699999999999894e+00,-9.662399999999999878e-01,1.531199999999999894e+00,1.155999999999999917e+00,7.057799999999999629e-01,6.034500000000000419e-01,7.430799999999999628e-01,7.018100000000000449e-01,-1.355299999999999949e+00,1.622600000000000042e+00,5.428300000000000347e-01,1.309399999999999897e+00
8.637999999999999845e-02,-5.183499999999999774e-01,-8.362899999999999778e-01,1.433599999999999985e+00,9.840600000000000458e-01,-8.169100000000000250e-01,1.623599999999999932e+00,1.028899999999999926e+00,-7.634199999999999875e-01,7.297599999999999643e-01,7.131400000000000239e-02,9.555599999999999650e-01,1.294599999999999973e+00,6.098099999999999632e-01,5.607199999999999962e-01,1.343699999999999894e+00,-9.662399999999999878e-01,1.531199999999999894e+00,1.155999999999999917e+00,7.057799999999999629e-01,-5.372500000000000192e-02,7.430799999999999628e-01,7.018100000000000449e-01,-1.355299999999999949e+00,1.622600000000000042e+00,5.428300000000000347e-01,1.309399999999999897e+00,8.851700000000000124e-01
-5.183499999999999774e-01,-8.362899999999999778e-01,1.433599999999999985e+00,9.840600000000000458e-01,-8.169100000000000250e-01,1.623599999999999932e+00,1.051199999999999912e+00,-7.634199999999999875e-01,7.297599999999999643e-01,7.131400000000000239e-02,9.555599999999999650e-01,1.294599999999999973e+00,6.098099999999999632e-01,-1.003300000000000025e-01,1.343699999999999894e+00,-9.662399999999999878e-01,1.531199999999999894e+00,1.155999999999999917e+00,7.057799999999999629e-01,-5.372500000000000192e-02,1.738699999999999912e+00,7.018100000000000449e-01,-1.355299999999999949e+00,1.622600000000000042e+00,5.428300000000000347e-01,1.309399999999999897e+00,8.851700000000000124e-01,1.596799999999999997e+00
-8.362899999999999778e-01,1.433599999999999985e+00,9.840600000000000458e-01,-8.169100000000000250e-01,1.623599999999999932e+00,1.051199999999999912e+00,-4.451399999999999801e-01,7.297599999999999643e-01,7.131400000000000239e-02,9.555599999999999650e-01,1.294599999999999973e+00,6.098099999999999632e-01,-1.003300000000000025e-01,3.486600000000000255e-01,-9.662399999999999878e-01,1.531199999999999894e+00,1.155999999999999917e+00,7.057799999999999629e-01,-5.372500000000000192e-02,1.738699999999999912e+00,-1.340400000000000036e+00,-1.355299999999999949e+00,1.622600000000000042e+00,5.428300000000000347e-01,1.309399999999999897e+00,8.851700000000000124e-01,1.596799999999999997e+00,-2.779900000000000149e-01
1.433599999999999985e+00,9.840600000000000458e-01,-8.169100000000000250e-01,1.623599999999999932e+00,1.051199999999999912e+00,-4.451399999999999801e-01,7.789000000000000368e-01,7.131400000000000239e-02,9.555599999999999650e-01,1.294599999999999973e+00,6.098099999999999632e-01,-1.003300000000000025e-01,3.486600000000000255e-01,-1.402199999999999891e+00,1.531199999999999894e+00,1.155999999999999917e+00,7.057799999999999629e-01,-5.372500000000000192e-02,1.738699999999999912e+00,-1.340400000000000036e+00,-6.874700000000000255e-01,1.622600000000000042e+00,5.428300000000000347e-01,1.309399999999999897e+00,8.851700000000000124e-01,1.596799999999999997e+00,-2.779900000000000149e-01,4.710599999999999787e-01
9.840600000000000458e-01,-8.169100000000000250e-01,1.623599999999999932e+00,1.051199999999999912e+00,-4.451399999999999801e-01,7.789000000000000368e-01,-1.340200000000000058e+00,9.555599999999999650e-01,1.294599999999999973e+00,6.098099999999999632e-01,-1.003300000000000025e-01,3.486600000000000255e-01,-1.402199999999999891e+00,-6.762899999999999467e-01,1.155999999999999917e+00,7.057799999999999629e-01,-5.372500000000000192e-02,1.738699999999999912e+00,-1.340400000000000036e+00,-6.874700000000000255e-01,-1.557900000000000063e+00,5.428300000000000347e-01,1.309399999999999897e+00,8.851700000000000124e-01,1.596799999999999997e+00,-2.779900000000000149e-01,4.710599999999999787e-01,-1.874500000000000055e+00
-8.169100000000000250e-01,1.623599999999999932e+00,1.051199999999999912e+00,-4.451399999999999801e-01,7.789000000000000368e-01,-1.340200000000000058e+00,-1.230599999999999916e+00,1.294599999999999973e+00,6.098099999999999632e-01,-1.003300000000000025e-01,3.486600000000000255e-01,-1.402199999999999891e+00,-6.762899999999999467e-01,8.702999999999999625e-01,7.057799999999999629e-01,-5.372500000000000192e-02,1.738699999999999912e+00,-1.340400000000000036e+00,-6.874700000000000255e-01,-1.557900000000000063e+00,-1.984799999999999898e+00,1.309399999999999897e+00,8.851700000000000124e-01,1.596799999999999997e+00,-2.779900000000000149e-01,4.710599999999999787e-01,-1.874500000000000055e+00,-1.204099999999999948e+00
1.623599999999999932e+00,1.051199999999999912e+00,-4.451399999999999801e-01,7.789000000000000368e-01,-1.340200000000000058e+00,-1.230599999999999916e+00,-3.871800000000000241e-01,6.098099999999999632e-01,-1.003300000000000025e-01,3.486600000000000255e-01,-1.402199999999999891e+00,-6.762899999999999467e-01,8.702999999999999625e-01,1.812600000000000044e-01,-5.372500000000000192e-02,1.738699999999999912e+00,-1.340400000000000036e+00,-6.874700000000000255e-01,-1.557900000000000063e+00,-1.984799999999999898e+00,1.034499999999999975e+00,8.851700000000000124e-01,1.596799999999999997e+00,-2.779900000000000149e-01,4.710599999999999787e-01,-1.874500000000000055e+00,-1.204099999999999948e+00,1.607800000000000062e-01
1.051199999999999912e+00,-4.451399999999999801e-01,7.789000000000000368e-01,-1.340200000000000058e+00,-1.230599999999999916e+00,-3.871800000000000241e-01,-7.855799999999999450e-01,-1.003300000000000025e-01,3.486600000000000255e-01,-1.402199999999999891e+00,-6.762899999999999467e-01,8.702999999999999625e-01,1.812600000000000044e-01,1.913799999999999946e+00,1.738699999999999912e+00,-1.340400000000000036e+00,-6.874700000000000255e-01,-1.557900000000000063e+00,-1.984799999999999898e+00,1.034499999999999975e+00,6.549500000000000322e-01,1.596799999999999997e+00,-2.779900000000000149e-01,4.710599999999999787e-01,-1.874500000000000055e+00,-1.204099999999999948e+00,1.607800000000000062e-01,-5.097099999999999964e-01
-4.451399999999999801e-01,7.789000000000000368e-01,-1.340200000000000058e+00,-1.230599999999999916e+00,-3.871800000000000241e-01,-7.855799999999999450e-01,-3.809100000000000263e-01,3.486600000000000255e-01,-1.402199999999999891e+00,-6.762899999999999467e-01,8.702999999999999625e-01,1.812600000000000044e-01,1.913799999999999946e+00,-1.032700000000000007e-01,-1.340400000000000036e+00,-6.874700000000000255e-01,-1.557900000000000063e+00,-1.984799999999999898e+00,1.034499999999999975e+00,6.549500000000000322e-01,2.632699999999999818e+00,-2.779900000000000149e-01,4.710599999999999787e-01,-1.874500000000000055e+00,-1.204099999999999948e+00,1.607800000000000062e-01,-5.097099999999999964e-01,1.820400000000000018e+00
7.789000000000000368e-01,-1.340200000000000058e+00,-1.230599999999999916e+00,-3.871800000000000241e-01,-7.855799999999999450e-01,-3.809100000000000263e-01,-8.574100000000000055e-01,-1.402199999999999891e+00,-6.762899999999999467e-01,8.702999999999999625e-01,1.812600000000000044e-01,1.913799999999999946e+00,-1.032700000000000007e-01,-7.139299999999999535e-01,-6.874700000000000255e-01,-1.557900000000000063e+00,-1.984799999999999898e+00,1.034499999999999975e+00,6.549500000000000322e-01,2.632699999999999818e+00,6.183699999999999752e-01,4.710599999999999787e-01,-1.874500000000000055e+00,-1.204099999999999948e+00,1.607800000000000062e-01,-5.097099999999999964e-01,1.820400000000000018e+00,-1.012699999999999934e+00
-1.340200000000000058e+00,-1.230599999999999916e+00,-3.871800000000000241e-01,-7.855799999999999450e-01,-3.809100000000000263e-01,-8.574100000000000055e-01,-3.810499999999999998e-01,-6.762899999999999467e-01,8.702999999999999625e-01,1.812600000000000044e-01,1.913799999999999946e+00,-1.032700000000000007e-01,-7.139299999999999535e-01,-2.577099999999999946e-01,-1.557900000000000063e+00,-1.984799999999999898e+00,1.034499999999999975e+00,6.549500000000000322e-01,2.632699999999999818e+00,6.183699999999999752e-01,5.922800000000000287e-01,-1.874500000000000055e+00,-1.204099999999999948e+00,1.607800000000000062e-01,-5.097099999999999964e-01,1.820400000000000018e+00,-1.012699999999999934e+00,-1.151900000000000007e-01
-1.230599999999999916e+00,-3.871800000000000241e-01,-7.855799999999999450e-01,-3.809100000000000263e-01,-8.574100000000000055e-01,-3.810499999999999998e-01,1.270399999999999974e+00,8.702999999999999625e-01,1.812600000000000044e-01,1.913799999999999946e+00,-1.032700000000000007e-01,-7.139299999999999535e-01,-2.577099999999999946e-01,-6.609199999999999520e-01,-1.984799999999999898e+00,1.034499999999999975e+00,6.549500000000000322e-01,2.632699999999999818e+00,6.183699999999999752e-01,5.922800000000000287e-01,1.067299999999999915e+00,-1.204099999999999948e+00,1.607800000000000062e-01,-5.097099999999999964e-01,1.820400000000000018e+00,-1.012699999999999934e+00,-1.151900000000000007e-01,4.338899999999999979e-01
