# r1_0,r1_1,r2_0,r2_1,y1_0,y1_1,y2_0,y2_1
-3.167599999999999860e-01,-6.719899999999999762e-01,-1.253499999999999927e-02,-1.337199999999999944e+00,2.136600000000000055e+00,6.261999999999999789e-01,1.225400000000000045e+00,-1.458599999999999897e-01
-6.719899999999999762e-01,3.508100000000000107e-01,-1.337199999999999944e+00,-4.917799999999999949e-02,6.261999999999999789e-01,-4.561700000000000199e-01,-1.458599999999999897e-01,-8.276799999999999713e-01
3.508100000000000107e-01,-8.150000000000000300e-02,-4.917799999999999949e-02,-1.181500000000000085e-02,-4.561700000000000199e-01,1.412300000000000111e+00,-8.276799999999999713e-01,8.965899999999999981e-01
-8.150000000000000300e-02,7.747899999999999787e-01,-1.181500000000000085e-02,8.446800000000000141e-02,1.412300000000000111e+00,-2.517400000000000193e-01,8.965899999999999981e-01,-2.473200000000000051e-02
7.747899999999999787e-01,1.798200000000000021e+00,8.446800000000000141e-02,9.666400000000000547e-01,-2.517400000000000193e-01,9.660900000000000043e-01,-2.473200000000000051e-02,1.332500000000000018e+00
1.798200000000000021e+00,-2.397799999999999931e-01,9.666400000000000547e-01,8.862799999999999567e-01,9.660900000000000043e-01,8.707700000000000440e-01,1.332500000000000018e+00,1.322100000000000053e+00
-2.397799999999999931e-01,2.213499999999999912e-01,8.862799999999999567e-01,-2.357299999999999951e-01,8.707700000000000440e-01,-1.032100000000000017e+00,1.322100000000000053e+00,2.557699999999999974e-01
2.213499999999999912e-01,1.600699999999999901e-01,-2.357299999999999951e-01,6.709000000000000519e-01,-1.032100000000000017e+00,-3.151200000000000112e-01,2.557699999999999974e-01,-2.043000000000000094e-01
1.600699999999999901e-01,-4.596000000000000085e-01,6.709000000000000519e-01,2.121999999999999886e+00,-3.151200000000000112e-01,1.004599999999999937e-01,-2.043000000000000094e-01,5.785099999999999687e-01
-4.596000000000000085e-01,-1.501900000000000013e+00,2.121999999999999886e+00,-2.682599999999999985e-01,1.004599999999999937e-01,1.370300000000000074e+00,5.785099999999999687e-01,9.740799999999999459e-01
-1.501900000000000013e+00,-9.432099999999999929e-01,-2.682599999999999985e-01,1.257900000000000018e+00,1.370300000000000074e+00,-8.819599999999999662e-01,9.740799999999999459e-01,-1.716299999999999937e+00
-9.432099999999999929e-01,-7.260600000000000387e-02,1.257900000000000018e+00,9.118399999999999839e-01,-8.819599999999999662e-01,2.957300000000000040e+00,-1.716299999999999937e+00,1.868999999999999995e+00
-7.260600000000000387e-02,-2.530800000000000161e+00,9.118399999999999839e-01,-1.427499999999999991e+00,2.957300000000000040e+00,1.697200000000000042e+00,1.868999999999999995e+00,-4.506600000000000050e-01
-2.530800000000000161e+00,4.020000000000000240e-01,-1.427499999999999991e+00,-6.288500000000000201e-01,1.697200000000000042e+00,-1.098899999999999988e+00,-4.506600000000000050e-01,-1.671899999999999942e+00
4.020000000000000240e-01,-8.333199999999999497e-01,-6.288500000000000201e-01,-8.187699999999999978e-01,-1.098899999999999988e+00,3.122799999999999798e+00,-1.671899999999999942e+00,7.310100000000000486e-01
-8.333199999999999497e-01,5.776299999999999768e-01,-8.187699999999999978e-01,-8.952999999999999847e-01,3.122799999999999798e+00,-9.270800000000000152e-01,7.310100000000000486e-01,-9.463200000000000500e-01
5.776299999999999768e-01,-4.587200000000000166e-01,-8.952999999999999847e-01,-9.777900000000000480e-01,-9.270800000000000152e-01,1.553500000000000103e+00,-9.463200000000000500e-01,2.478799999999999892e-01
-4.587200000000000166e-01,-6.829100000000000170e-01,-9.777900000000000480e-01,3.564900000000000180e+00,1.553500000000000103e+00,-1.410099999999999909e+00,2.478799999999999892e-01,-1.292000000000000037e+00
-6.829100000000000170e-01,-2.106199999999999850e+00,3.564900000000000180e+00,-1.052400000000000002e+00,-1.410099999999999909e+00,4.459600000000000009e+00,-1.292000000000000037e+00,3.311300000000000132e+00
-2.106199999999999850e+00,-8.842899999999999372e-02,-1.052400000000000002e+00,-1.869000000000000106e-01,4.459600000000000009e+00,-2.165399999999999991e+00,3.311300000000000132e+00,-3.452799999999999869e+00
-8.842899999999999372e-02,-5.284699999999999953e-01,-1.869000000000000106e-01,6.863099999999999756e-01,-2.165399999999999991e+00,3.802999999999999936e+00,-3.452799999999999869e+00,2.069999999999999840e+00
-5.284699999999999953e-01,4.964299999999999824e-01,6.863099999999999756e-01,-3.775600000000000067e-01,3.802999999999999936e+00,5.910499999999999643e-01,2.069999999999999840e+00,-2.837800000000000045e-02
4.964299999999999824e-01,1.347900000000000098e+00,-3.775600000000000067e-01,-1.380200000000000093e+00,5.910499999999999643e-01,1.772899999999999920e+00,-2.837800000000000045e-02,1.103499999999999925e+00
1.347900000000000098e+00,4.265800000000000147e-01,-1.380200000000000093e+00,-1.107199999999999962e+00,1.772899999999999920e+00,-7.022199999999999553e-01,1.103499999999999925e+00,-5.052799999999999514e-01
4.265800000000000147e-01,-5.311500000000000249e-02,-1.107199999999999962e+00,-1.150400000000000089e+00,-7.022199999999999553e-01,-1.368300000000000072e+00,-5.052799999999999514e-01,-4.006299999999999861e-01
-5.311500000000000249e-02,1.454499999999999960e-01,-1.150400000000000089e+00,-7.650599999999999623e-01,-1.368300000000000072e+00,-1.877499999999999947e+00,-4.006299999999999861e-01,-1.158300000000000107e+00
1.454499999999999960e-01,-1.017700000000000049e+00,-7.650599999999999623e-01,-1.874000000000000110e-01,-1.877499999999999947e+00,-1.092200000000000060e+00,-1.158300000000000107e+00,-8.660499999999999865e-01
-1.017700000000000049e+00,-4.461800000000000210e-01,-1.874000000000000110e-01,-3.833699999999999886e-01,-1.092200000000000060e+00,-1.315399999999999903e+00,-8.660499999999999865e-01,-9.783800000000000274e-01
-4.461800000000000210e-01,-2.248400000000000176e+00,-3.833699999999999886e-01,1.131099999999999994e+00,-1.315399999999999903e+00,-1.192299999999999957e-02,-9.783800000000000274e-01,-1.260999999999999899e+00
-2.248400000000000176e+00,1.395299999999999985e+00,1.131099999999999994e+00,1.667499999999999982e+00,-1.192299999999999957e-02,5.347300000000000386e-01,-1.260999999999999899e+00,7.434600000000000097e-01
1.395299999999999985e+00,1.944899999999999962e-01,1.667499999999999982e+00,-2.417100000000000026e+00,5.347300000000000386e-01,4.325300000000000367e+00,7.434600000000000097e-01,2.218100000000000183e+00
1.944899999999999962e-01,5.805799999999999850e-01,-2.417100000000000026e+00,-1.477499999999999925e-01,4.325300000000000367e+00,-3.189900000000000180e+00,2.218100000000000183e+00,-2.646599999999999842e+00
5.805799999999999850e-01,-2.000399999999999956e+00,-1.477499999999999925e-01,-3.974099999999999855e-01,-3.189900000000000180e+00,1.672099999999999920e+00,-2.646599999999999842e+00,1.171799999999999953e+00
-2.000399999999999956e+00,1.721300000000000052e-01,-3.974099999999999855e-01,-2.307399999999999896e+00,1.672099999999999920e+00,-2.725800000000000001e+00,1.171799999999999953e+00,-2.171699999999999964e+00
1.721300000000000052e-01,-9.107899999999999330e-02,-2.307399999999999896e+00,2.031300000000000050e-01,-2.725800000000000001e+00,1.853599999999999970e-01,-2.171699999999999964e+00,-1.145299999999999985e+00
-9.107899999999999330e-02,-1.247300000000000075e+00,2.031300000000000050e-01,-3.361199999999999743e-01,1.853599999999999970e-01,4.373799999999999910e-02,-1.145299999999999985e+00,1.118900000000000033e-01
-1.247300000000000075e+00,1.344799999999999995e+00,-3.361199999999999743e-01,8.363699999999999468e-01,4.373799999999999910e-02,-6.594499999999999806e-01,1.118900000000000033e-01,-7.715300000000000491e-01
1.344799999999999995e+00,-1.263600000000000056e+00,8.363699999999999468e-01,2.178299999999999959e-01,-6.594499999999999806e-01,2.787999999999999812e+00,-7.715300000000000491e-01,1.589099999999999957e+00
-1.263600000000000056e+00,8.032700000000000395e-01,2.178299999999999959e-01,6.034800000000000164e-01,2.787999999999999812e+00,-1.636400000000000077e+00,1.589099999999999957e+00,-8.593899999999999872e-01
8.032700000000000395e-01,-1.778499999999999970e+00,6.034800000000000164e-01,3.775899999999999812e-01,-1.636400000000000077e+00,2.821099999999999941e+00,-8.593899999999999872e-01,1.169200000000000017e+00
-1.778499999999999970e+00,-4.870700000000000029e-01,3.775899999999999812e-01,-1.924900000000000055e+00,2.821099999999999941e+00,-1.424099999999999921e+00,1.169200000000000017e+00,-1.109499999999999931e+00
-4.870700000000000029e-01,7.797300000000000064e-02,-1.924900000000000055e+00,9.246200000000000252e-02,-1.424099999999999921e+00,3.586199999999999943e-01,-1.109499999999999931e+00,-1.258699999999999930e+00
7.797300000000000064e-02,7.255700000000000482e-01,9.246200000000000252e-02,5.948700000000000099e-01,3.586199999999999943e-01,1.038699999999999957e+00,-1.258699999999999930e+00,1.157499999999999973e+00
7.255700000000000482e-01,1.699700000000000100e-01,5.948700000000000099e-01,-7.068499999999999783e-01,1.038699999999999957e+00,1.145999999999999908e+00,1.157499999999999973e+00,6.211699999999999999e-01
1.699700000000000100e-01,-1.789100000000000135e-01,-7.068499999999999783e-01,1.143899999999999917e+00,1.145999999999999908e+00,-9.642100000000000115e-01,6.211699999999999999e-01,-6.779500000000000526e-01
-1.789100000000000135e-01,2.197099999999999831e+00,1.143899999999999917e+00,3.349500000000000255e-01,-9.642100000000000115e-01,1.308899999999999952e+00,-6.779500000000000526e-01,2.181999999999999940e+00
2.197099999999999831e+00,1.124800000000000022e+00,3.349500000000000255e-01,-7.849699999999999456e-01,1.308899999999999952e+00,7.591200000000000170e-01,2.181999999999999940e+00,8.542800000000000393e-01
1.124800000000000022e+00,4.273700000000000276e-01,-7.849699999999999456e-01,-2.299299999999999955e-01,7.591200000000000170e-01,-2.134199999999999875e+00,8.542800000000000393e-01,-3.185299999999999798e-01
4.273700000000000276e-01,-1.566800000000000137e-01,-2.299299999999999955e-01,-4.839499999999999913e-01,-2.134199999999999875e+00,-1.350700000000000012e+00,-3.185299999999999798e-01,-1.722299999999999942e-01
-1.566800000000000137e-01,1.719999999999999862e-01,-4.839499999999999913e-01,-1.586899999999999977e+00,-1.350700000000000012e+00,-2.105700000000000127e+00,-1.722299999999999942e-01,-9.922299999999999454e-01
1.719999999999999862e-01,-8.415899999999999492e-01,-1.586899999999999977e+00,2.036200000000000010e+00,-2.105700000000000127e+00,-2.101199999999999957e+00,-9.922299999999999454e-01,-1.873499999999999943e+00
-8.415899999999999492e-01,1.690300000000000136e-02,2.036200000000000010e+00,-1.528700000000000059e-01,-2.101199999999999957e+00,9.936899999999999622e-01,-1.873499999999999943e+00,1.801600000000000090e+00
1.690300000000000136e-02,-4.063699999999999951e-02,-1.528700000000000059e-01,5.249300000000000077e-01,9.936899999999999622e-01,-6.166500000000000314e-01,1.801600000000000090e+00,-1.487300000000000066e+00
-4.063699999999999951e-02,3.168300000000000005e-01,5.249300000000000077e-01,2.459099999999999842e+00,-6.166500000000000314e-01,9.838900000000000423e-01,-1.487300000000000066e+00,1.336899999999999977e+00
3.168300000000000005e-01,-9.250399999999999734e-01,2.459099999999999842e+00,7.890000000000000346e-01,9.838900000000000423e-01,2.295300000000000118e+00,1.336899999999999977e+00,1.610000000000000098e+00
-9.250399999999999734e-01,1.046600000000000030e-01,7.890000000000000346e-01,-4.886599999999999833e-01,2.295300000000000118e+00,4.708000000000000379e-03,1.610000000000000098e+00,-1.348999999999999921e-01
1.046600000000000030e-01,1.508799999999999863e-01,-4.886599999999999833e-01,-8.495599999999999818e-01,4.708000000000000379e-03,1.006799999999999917e+00,-1.348999999999999921e-01,1.596200000000000119e-01
1.508799999999999863e-01,-3.564599999999999991e-01,-8.495599999999999818e-01,-1.363599999999999923e+00,1.006799999999999917e+00,-5.250000000000000222e-01,1.596200000000000119e-01,-6.297500000000000320e-01
-3.564599999999999991e-01,-1.932900000000000063e+00,-1.363599999999999923e+00,4.506399999999999850e-01,-5.250000000000000222e-01,-1.078500000000000014e+00,-6.297500000000000320e-01,-1.691100000000000048e+00
-1.932900000000000063e+00,-5.676700000000000079e-01,4.506399999999999850e-01,-8.102200000000000513e-01,-1.078500000000000014e+00,1.994400000000000062e-01,-1.691100000000000048e+00,-1.034200000000000050e-02
-5.676700000000000079e-01,9.409800000000000386e-01,-8.102200000000000513e-01,9.590100000000000291e-01,1.994400000000000062e-01,5.310799999999999965e-01,-1.034200000000000050e-02,-8.147600000000000398e-01
9.409800000000000386e-01,4.219200000000000034e-02,9.590100000000000291e-01,2.858700000000000130e-01,5.310799999999999965e-01,2.664200000000000124e+00,-8.147600000000000398e-01,2.139200000000000212e+00
4.219200000000000034e-02,-1.077700000000000102e+00,2.858700000000000130e-01,-9.477299999999999613e-01,2.664200000000000124e+00,-3.120800000000000241e-01,2.139200000000000212e+00,-7.697699999999999543e-01
-1.077700000000000102e+00,-1.367299999999999960e+00,-9.477299999999999613e-01,1.196900000000000075e+00,-3.120800000000000241e-01,-6.134699999999999598e-01,-7.697699999999999543e-01,-1.158300000000000107e+00
-1.367299999999999960e+00,9.126299999999999690e-02,1.196900000000000075e+00,1.883199999999999985e+00,-6.134699999999999598e-01,1.851399999999999935e+00,-1.158300000000000107e+00,1.197999999999999954e+00
9.126299999999999690e-02,1.692900000000000071e+00,1.883199999999999985e+00,8.097800000000000553e-01,1.851399999999999935e+00,3.124800000000000022e+00,1.197999999999999954e+00,2.183199999999999807e+00
1.692900000000000071e+00,9.951100000000000501e-01,8.097800000000000553e-01,1.553399999999999892e+00,3.124800000000000022e+00,2.092499999999999805e+00,2.183199999999999807e+00,1.704199999999999937e+00
9.951100000000000501e-01,4.897900000000000031e-01,1.553399999999999892e+00,2.583400000000000141e+00,2.092499999999999805e+00,1.342999999999999972e+00,1.704199999999999937e+00,2.158799999999999830e+00
4.897900000000000031e-01,9.128400000000000056e-03,2.583400000000000141e+00,1.160500000000000087e+00,1.342999999999999972e+00,1.898800000000000043e+00,2.158799999999999830e+00,2.315500000000000114e+00
9.128400000000000056e-03,-1.941000000000000059e+00,1.160500000000000087e+00,1.245300000000000074e+00,1.898800000000000043e+00,3.275799999999999823e-01,2.315500000000000114e+00,-6.508500000000000396e-02
-1.941000000000000059e+00,1.238199999999999967e+00,1.245300000000000074e+00,1.540300000000000002e-01,3.275799999999999823e-01,6.652299999999999880e-01,-6.508500000000000396e-02,1.106600000000000028e+00
1.238199999999999967e+00,1.342100000000000071e+00,1.540300000000000002e-01,-1.728399999999999936e+00,6.652299999999999880e-01,2.333299999999999930e+00,1.106600000000000028e+00,1.137699999999999934e+00
1.342100000000000071e+00,-3.500400000000000178e-01,-1.728399999999999936e+00,-1.291800000000000059e+00,2.333299999999999930e+00,-1.738399999999999945e+00,1.137699999999999934e+00,-1.142600000000000060e+00
-3.500400000000000178e-01,2.555200000000000138e+00,-1.291800000000000059e+00,3.053400000000000003e-01,-1.738399999999999945e+00,-1.791199999999999903e+00,-1.142600000000000060e+00,1.619900000000000159e-02
2.555200000000000138e+00,-1.083700000000000108e+00,3.053400000000000003e-01,-5.572300000000000031e-01,-1.791199999999999903e+00,1.003300000000000081e+00,1.619900000000000159e-02,9.706700000000000328e-01
-1.083700000000000108e+00,-1.718300000000000105e-01,-5.572300000000000031e-01,-6.142400000000000082e-01,1.003300000000000081e+00,-4.211400000000000254e+00,9.706700000000000328e-01,-2.094800000000000217e+00
-1.718300000000000105e-01,2.637999999999999790e-01,-6.142400000000000082e-01,4.253100000000000214e-01,-4.211400000000000254e+00,6.144999999999999768e-02,-2.094800000000000217e+00,-1.008200000000000068e-01
2.637999999999999790e-01,3.688799999999999718e-02,4.253100000000000214e-01,1.629399999999999959e+00,6.144999999999999768e-02,-5.537900000000000045e-01,-1.008200000000000068e-01,1.355199999999999981e-02
3.688799999999999718e-02,2.296900000000000053e-01,1.629399999999999959e+00,-5.745999999999999996e-01,-5.537900000000000045e-01,1.205600000000000005e+00,1.355199999999999981e-02,1.364000000000000101e+00
2.296900000000000053e-01,-1.350300000000000056e+00,-5.745999999999999996e-01,3.087400000000000144e-01,1.205600000000000005e+00,-1.125999999999999890e+00,1.364000000000000101e+00,-1.643399999999999972e+00
-1.350300000000000056e+00,4.257199999999999873e-01,3.087400000000000144e-01,1.666799999999999948e-01,-1.125999999999999890e+00,5.886899999999999598e-03,-1.643399999999999972e+00,5.242999999999999883e-01
4.257199999999999873e-01,5.153900000000000148e-01,1.666799999999999948e-01,-3.671800000000000064e-01,5.886899999999999598e-03,1.131799999999999917e+00,5.242999999999999883e-01,2.011100000000000110e-01
5.153900000000000148e-01,-7.465600000000000014e-01,-3.671800000000000064e-01,1.884800000000000031e+00,1.131799999999999917e+00,-2.901199999999999890e-01,2.011100000000000110e-01,-2.733800000000000119e-01
-7.465600000000000014e-01,1.318799999999999972e-01,1.884800000000000031e+00,1.177999999999999936e+00,-2.901199999999999890e-01,1.508499999999999952e+00,-2.733800000000000119e-01,1.724099999999999966e+00
1.318799999999999972e-01,8.205599999999999561e-01,1.177999999999999936e+00,1.624599999999999933e-01,1.508499999999999952e+00,1.411399999999999988e+00,1.724099999999999966e+00,8.344300000000000050e-01
8.205599999999999561e-01,3.767000000000000209e-02,1.624599999999999933e-01,-1.025199999999999889e+00,1.411399999999999988e+00,7.867100000000000204e-01,8.344300000000000050e-01,6.706499999999999684e-01
3.767000000000000209e-02,1.948499999999999899e+00,-1.025199999999999889e+00,-1.082000000000000073e+00,7.867100000000000204e-01,-1.354899999999999993e+00,6.706499999999999684e-01,-3.760800000000000254e-01
1.948499999999999899e+00,1.332600000000000007e+00,-1.082000000000000073e+00,-1.342000000000000137e-01,-1.354899999999999993e+00,-5.624400000000000233e-02,-3.760800000000000254e-01,6.486399999999999944e-01
1.332600000000000007e+00,9.732199999999999740e-01,-1.342000000000000137e-01,-7.121399999999999952e-02,-5.624400000000000233e-02,-1.828500000000000014e+00,6.486399999999999944e-01,2.834900000000000198e-01
9.732199999999999740e-01,-6.680399999999999672e-01,-7.121399999999999952e-02,-1.700199999999999934e+00,-1.828500000000000014e+00,-1.579700000000000104e+00,2.834900000000000198e-01,-4.041799999999999837e-01
-6.680399999999999672e-01,-3.198500000000000232e-01,-1.700199999999999934e+00,-9.287100000000000355e-01,-1.579700000000000104e+00,-4.068999999999999950e+00,-4.041799999999999837e-01,-2.643400000000000194e+00
-3.198500000000000232e-01,-8.592800000000000438e-01,-9.287100000000000355e-01,1.589399999999999924e+00,-4.068999999999999950e+00,-1.141999999999999904e+00,-2.643400000000000194e+00,-9.345200000000000173e-01
-8.592800000000000438e-01,1.493100000000000094e+00,1.589399999999999924e+00,-9.629600000000000382e-01,-1.141999999999999904e+00,2.964200000000000168e-01,-9.345200000000000173e-01,1.137799999999999923e+00
1.493100000000000094e+00,1.705200000000000049e+00,-9.629600000000000382e-01,8.020199999999999552e-01,2.964200000000000168e-01,-3.216999999999999860e-01,1.137799999999999923e+00,-6.036599999999999744e-01
1.705200000000000049e+00,-3.546099999999999808e-01,8.020199999999999552e-01,3.299900000000000055e-01,-3.216999999999999860e-01,4.468599999999999794e-01,-6.036599999999999744e-01,1.714599999999999902e+00
-3.546099999999999808e-01,-6.979400000000000048e-01,3.299900000000000055e-01,5.537699999999999845e-01,4.468599999999999794e-01,-2.145399999999999974e+00,1.714599999999999902e+00,-1.293900000000000050e+00
-6.979400000000000048e-01,-1.375399999999999956e-01,5.537699999999999845e-01,-1.637199999999999989e+00,-2.145399999999999974e+00,1.767900000000000027e-01,-1.293900000000000050e+00,4.824399999999999800e-01
-1.375399999999999956e-01,-5.771300000000000319e-01,-1.637199999999999989e+00,1.342200000000000060e+00,1.767900000000000027e-01,-1.985600000000000032e+00,4.824399999999999800e-01,-2.449300000000000033e+00
-5.771300000000000319e-01,2.534699999999999731e-01,1.342200000000000060e+00,6.312499999999999778e-01,-1.985600000000000032e+00,1.699300000000000033e+00,-2.449300000000000033e+00,2.083899999999999864e+00
2.534699999999999731e-01,1.310400000000000009e+00,6.312499999999999778e-01,5.982899999999999885e-01,1.699300000000000033e+00,3.890000000000000124e-01,2.083899999999999864e+00,-4.176099999999999951e-02
1.310400000000000009e+00,-1.593600000000000017e-01,5.982899999999999885e-01,8.264699999999999824e-02,3.890000000000000124e-01,1.461400000000000032e+00,-4.176099999999999951e-02,1.526299999999999990e+00
-1.593600000000000017e-01,-4.058300000000000241e-01,8.264699999999999824e-02,-1.885899999999999910e+00,1.461400000000000032e+00,-1.280799999999999939e+00,1.526299999999999990e+00,-7.586300000000000265e-01
-4.058300000000000241e-01,-7.529000000000000137e-01,-1.885899999999999910e+00,1.174299999999999899e+00,-1.280799999999999939e+00,-1.722699999999999898e+00,-7.586300000000000265e-01,-1.887499999999999956e+00
-7.529000000000000137e-01,5.905899999999999483e-01,1.174299999999999899e+00,-1.120600000000000041e+00,-1.722699999999999898e+00,1.185799999999999965e+00,-1.887499999999999956e+00,1.638700000000000045e+00
5.905899999999999483e-01,3.210699999999999665e-02,-1.120600000000000041e+00,4.397699999999999942e-01,1.185799999999999965e+00,-9.262899999999999467e-01,1.638700000000000045e+00,-1.764299999999999979e+00
3.210699999999999665e-02,5.003400000000000070e-01,4.397699999999999942e-01,-1.719499999999999917e-01,-9.262899999999999467e-01,6.979499999999999593e-01,-1.764299999999999979e+00,1.536699999999999955e+00
5.003400000000000070e-01,-1.268499999999999961e+00,-1.719499999999999917e-01,8.255799999999999805e-01,6.979499999999999593e-01,-5.174800000000000511e-01,1.536699999999999955e+00,-1.205300000000000038e+00
-1.268499999999999961e+00,-5.054499999999999549e-01,8.255799999999999805e-01,-1.428099999999999925e+00,-5.174800000000000511e-01,1.125799999999999995e-01,-1.205300000000000038e+00,5.883699999999999486e-01
-5.054499999999999549e-01,1.068300000000000027e+00,-1.428099999999999925e+00,5.668600000000000305e-01,1.125799999999999995e-01,-8.795199999999999685e-01,5.883699999999999486e-01,-1.689999999999999947e+00
1.068300000000000027e+00,2.960300000000000153e-01,5.668600000000000305e-01,-1.620199999999999974e-01,-8.795199999999999685e-01,2.103899999999999881e+00,-1.689999999999999947e+00,2.151800000000000157e+00
2.960300000000000153e-01,3.375400000000000067e-01,-1.620199999999999974e-01,3.543200000000000238e-01,2.103899999999999881e+00,-1.322300000000000031e+00,2.151800000000000157e+00,-9.701800000000000423e-01
3.375400000000000067e-01,1.263099999999999890e+00,3.543200000000000238e-01,1.032000000000000028e+00,-1.322300000000000031e+00,7.619500000000000162e-01,-9.701800000000000423e-01,1.522799999999999931e+00
1.263099999999999890e+00,-6.438300000000000134e-01,1.032000000000000028e+00,-1.447400000000000020e+00,7.619500000000000162e-01,5.580100000000000060e-01,1.522799999999999931e+00,6.479399999999999604e-01
-6.438300000000000134e-01,-6.243900000000000144e-02,-1.447400000000000020e+00,1.431000000000000050e+00,5.580100000000000060e-01,-3.044200000000000017e+00,6.479399999999999604e-01,-2.114399999999999835e+00
-6.243900000000000144e-02,-2.688800000000000079e-01,1.431000000000000050e+00,2.516100000000000003e-01,-3.044200000000000017e+00,2.121100000000000207e+00,-2.114399999999999835e+00,2.124699999999999811e+00
-2.688800000000000079e-01,1.848500000000000143e-02,2.516100000000000003e-01,-9.282999999999999585e-03,2.121100000000000207e+00,-1.068100000000000049e+00,2.124699999999999811e+00,-1.181999999999999940e+00
1.848500000000000143e-02,1.689900000000000013e-01,-9.282999999999999585e-03,1.869499999999999940e+00,-1.068100000000000049e+00,8.754199999999999759e-01,-1.181999999999999940e+00,7.595899999999999874e-01
1.689900000000000013e-01,1.529099999999999904e-01,1.869499999999999940e+00,-7.754400000000000182e-01,8.754199999999999759e-01,1.631499999999999950e+00,7.595899999999999874e-01,1.614999999999999991e+00
1.529099999999999904e-01,-6.917299999999999560e-01,-7.754400000000000182e-01,-8.038999999999999480e-01,1.631499999999999950e+00,-9.546000000000000041e-01,1.614999999999999991e+00,-1.459500000000000020e+00
-6.917299999999999560e-01,7.759500000000000286e-01,-8.038999999999999480e-01,4.021100000000000230e-01,-9.546000000000000041e-01,-5.336999999999999522e-01,-1.459500000000000020e+00,1.053600000000000023e-02
7.759500000000000286e-01,7.454800000000000315e-01,4.021100000000000230e-01,-1.269700000000000051e+00,-5.336999999999999522e-01,1.188099999999999934e+00,1.053600000000000023e-02,9.696900000000000519e-01
7.454800000000000315e-01,4.356900000000000217e-01,-1.269700000000000051e+00,-6.064199999999999591e-01,1.188099999999999934e+00,-1.826000000000000068e+00,9.696900000000000519e-01,-1.188399999999999901e+00
4.356900000000000217e-01,1.423499999999999988e+00,-6.064199999999999591e-01,-2.105799999999999894e+00,-1.826000000000000068e+00,-6.911899999999999711e-01,-1.188399999999999901e+00,5.439800000000000191e-01
1.423499999999999988e+00,-1.816200000000000037e-01,-2.105799999999999894e+00,1.994299999999999962e-01,-6.911899999999999711e-01,-2.703699999999999992e+00,5.439800000000000191e-01,-2.087099999999999955e+00
-1.816200000000000037e-01,-5.992899999999999894e-01,1.994299999999999962e-01,-2.193499999999999783e+00,-2.703699999999999992e+00,-1.320999999999999952e+00,-2.087099999999999955e+00,3.248400000000000176e-01
-5.992899999999999894e-01,1.573400000000000076e-01,-2.193499999999999783e+00,1.723100000000000076e+00,-1.320999999999999952e+00,-3.710599999999999898e+00,3.248400000000000176e-01,-3.450600000000000112e+00
1.573400000000000076e-01,1.497900000000000065e-01,1.723100000000000076e+00,-2.226300000000000168e+00,-3.710599999999999898e+00,2.194199999999999928e+00,-3.450600000000000112e+00,2.833499999999999908e+00
1.497900000000000065e-01,6.030499999999999750e-01,-2.226300000000000168e+00,-2.327799999999999869e+00,2.194199999999999928e+00,-3.939599999999999991e+00,2.833499999999999908e+00,-3.971900000000000208e+00
6.030499999999999750e-01,-3.781399999999999761e-01,-2.327799999999999869e+00,-9.331500000000000350e-01,-3.939599999999999991e+00,-1.157599999999999962e+00,-3.971900000000000208e+00,-4.505399999999999960e-01
-3.781399999999999761e-01,5.609300000000000397e-01,-9.331500000000000350e-01,-6.759199999999999653e-01,-1.157599999999999962e+00,-2.633700000000000152e+00,-4.505399999999999960e-01,-1.617399999999999949e+00
5.609300000000000397e-01,-6.857499999999999707e-01,-6.759199999999999653e-01,1.693400000000000016e+00,-2.633700000000000152e+00,-5.273400000000000309e-01,-1.617399999999999949e+00,-5.203600000000000447e-01
-6.857499999999999707e-01,5.883699999999999486e-01,1.693400000000000016e+00,4.376599999999999935e-01,-5.273400000000000309e-01,9.452699999999999991e-02,-5.203600000000000447e-01,1.063700000000000090e+00
5.883699999999999486e-01,-5.386300000000000532e-01,4.376599999999999935e-01,-7.216399999999999482e-01,9.452699999999999991e-02,5.783399999999999652e-01,1.063700000000000090e+00,-2.838499999999999912e-01
-5.386300000000000532e-01,-2.022100000000000009e+00,-7.216399999999999482e-01,2.033300000000000107e+00,5.783399999999999652e-01,-1.472900000000000098e+00,-2.838499999999999912e-01,-1.543099999999999916e+00
-2.022100000000000009e+00,1.290800000000000003e-01,2.033300000000000107e+00,-1.398900000000000032e+00,-1.472900000000000098e+00,1.941100000000000048e+00,-1.543099999999999916e+00,1.610800000000000010e+00
1.290800000000000003e-01,1.585099999999999953e+00,-1.398900000000000032e+00,1.018899999999999917e+00,1.941100000000000048e+00,-1.322500000000000064e-01,1.610800000000000010e+00,-1.491000000000000103e+00
1.585099999999999953e+00,-6.315600000000000103e-01,1.018899999999999917e+00,-9.602700000000000125e-02,-1.322500000000000064e-01,2.977700000000000014e+00,-1.491000000000000103e+00,2.829299999999999926e+00
-6.315600000000000103e-01,7.228599999999999470e-01,-9.602700000000000125e-02,8.487400000000000500e-01,2.977700000000000014e+00,-1.985600000000000032e+00,2.829299999999999926e+00,-1.392700000000000049e+00
7.228599999999999470e-01,3.990199999999999858e-01,8.487400000000000500e-01,4.683800000000000185e-01,-1.985600000000000032e+00,2.501100000000000101e+00,-1.392700000000000049e+00,2.361099999999999977e+00
