# r1_0,r1_1,r1_2,r2_0,r2_1,r2_2,y1_0,y1_1,y1_2,y2_0,y2_1,y2_2
2.534299999999999886e-01,-2.677900000000000169e+00,-1.594999999999999973e+00,2.534299999999999886e-01,-2.677900000000000169e+00,-1.594999999999999973e+00,-8.767000000000000348e-01,8.715399999999999814e-01,-4.136099999999999888e+00,-9.864500000000000490e-01,2.055899999999999950e-01,-4.748999999999999666e+00
-2.677900000000000169e+00,-1.594999999999999973e+00,9.376400000000000290e-01,-2.677900000000000169e+00,-1.594999999999999973e+00,9.376400000000000290e-01,8.715399999999999814e-01,-4.136099999999999888e+00,-6.833799999999999875e-01,2.055899999999999950e-01,-4.748999999999999666e+00,7.847500000000000309e-02
-1.594999999999999973e+00,9.376400000000000290e-01,-3.040599999999999969e+00,-1.594999999999999973e+00,9.376400000000000290e-01,-3.040599999999999969e+00,-4.136099999999999888e+00,-6.833799999999999875e-01,1.359599999999999920e+00,-4.748999999999999666e+00,7.847500000000000309e-02,1.825100000000000056e-01
9.376400000000000290e-01,-3.040599999999999969e+00,3.540699999999999958e-01,9.376400000000000290e-01,-3.040599999999999969e+00,3.540699999999999958e-01,-6.833799999999999875e-01,1.359599999999999920e+00,-4.134199999999999875e+00,7.847500000000000309e-02,1.825100000000000056e-01,-4.383899999999999686e+00
-3.040599999999999969e+00,3.540699999999999958e-01,4.766199999999999881e-01,-3.040599999999999969e+00,3.540699999999999958e-01,4.766199999999999881e-01,1.359599999999999920e+00,-4.134199999999999875e+00,2.551800000000000068e+00,1.825100000000000056e-01,-4.383899999999999686e+00,3.033399999999999874e+00
3.540699999999999958e-01,4.766199999999999881e-01,-1.764299999999999979e+00,3.540699999999999958e-01,4.766199999999999881e-01,-1.764299999999999979e+00,-4.134199999999999875e+00,2.551800000000000068e+00,-2.982400000000000068e-03,-4.383899999999999686e+00,3.033399999999999874e+00,-1.218499999999999917e+00
4.766199999999999881e-01,-1.764299999999999979e+00,1.648300000000000098e+00,4.766199999999999881e-01,-1.764299999999999979e+00,1.648300000000000098e+00,2.551800000000000068e+00,-2.982400000000000068e-03,-1.448600000000000110e+00,3.033399999999999874e+00,-1.218499999999999917e+00,-1.015900000000000025e+00
-1.764299999999999979e+00,1.648300000000000098e+00,-1.222900000000000098e+00,-1.764299999999999979e+00,1.648300000000000098e+00,-1.222900000000000098e+00,-2.982400000000000068e-03,-1.448600000000000110e+00,3.208400000000000141e+00,-1.218499999999999917e+00,-1.015900000000000025e+00,2.843799999999999883e+00
1.648300000000000098e+00,-1.222900000000000098e+00,-3.481299999999999950e-01,1.648300000000000098e+00,-1.222900000000000098e+00,-3.481299999999999950e-01,-1.448600000000000110e+00,3.208400000000000141e+00,-2.443000000000000060e+00,-1.015900000000000025e+00,2.843799999999999883e+00,-3.091200000000000170e+00
-1.222900000000000098e+00,-3.481299999999999950e-01,1.317699999999999982e-01,-1.222900000000000098e+00,-3.481299999999999950e-01,1.317699999999999982e-01,3.208400000000000141e+00,-2.443000000000000060e+00,1.028399999999999981e+00,2.843799999999999883e+00,-3.091200000000000170e+00,1.384300000000000086e+00
-3.481299999999999950e-01,1.317699999999999982e-01,6.740200000000000358e-02,-3.481299999999999950e-01,1.317699999999999982e-01,6.740200000000000358e-02,-2.443000000000000060e+00,1.028399999999999981e+00,-2.068599999999999883e-01,-3.091200000000000170e+00,1.384300000000000086e+00,-4.687799999999999745e-01
1.317699999999999982e-01,6.740200000000000358e-02,7.487200000000000522e-01,1.317699999999999982e-01,6.740200000000000358e-02,7.487200000000000522e-01,1.028399999999999981e+00,-2.068599999999999883e-01,6.129099999999999548e-01,1.384300000000000086e+00,-4.687799999999999745e-01,8.266799999999999704e-01
6.740200000000000358e-02,7.487200000000000522e-01,1.158300000000000107e+00,6.740200000000000358e-02,7.487200000000000522e-01,1.158300000000000107e+00,-2.068599999999999883e-01,6.129099999999999548e-01,1.017200000000000104e+00,-4.687799999999999745e-01,8.266799999999999704e-01,1.250000000000000000e+00
7.487200000000000522e-01,1.158300000000000107e+00,-2.031699999999999895e-01,7.487200000000000522e-01,1.158300000000000107e+00,-2.031699999999999895e-01,6.129099999999999548e-01,1.017200000000000104e+00,1.481600000000000028e+00,8.266799999999999704e-01,1.250000000000000000e+00,1.301099999999999923e+00
1.158300000000000107e+00,-2.031699999999999895e-01,-1.257699999999999929e-01,1.158300000000000107e+00,-2.031699999999999895e-01,-1.257699999999999929e-01,1.017200000000000104e+00,1.481600000000000028e+00,-6.786400000000000210e-01,1.250000000000000000e+00,1.301099999999999923e+00,-8.139300000000000423e-01
-2.031699999999999895e-01,-1.257699999999999929e-01,7.423600000000000199e-01,-2.031699999999999895e-01,-1.257699999999999929e-01,7.423600000000000199e-01,1.481600000000000028e+00,-6.786400000000000210e-01,3.310099999999999848e-02,1.301099999999999923e+00,-8.139300000000000423e-01,4.717999999999999972e-01
-1.257699999999999929e-01,7.423600000000000199e-01,2.449399999999999911e-01,-1.257699999999999929e-01,7.423600000000000199e-01,2.449399999999999911e-01,-6.786400000000000210e-01,3.310099999999999848e-02,7.243000000000000549e-01,-8.139300000000000423e-01,4.717999999999999972e-01,8.368100000000000538e-01
7.423600000000000199e-01,2.449399999999999911e-01,-1.243999999999999995e+00,7.423600000000000199e-01,2.449399999999999911e-01,-1.243999999999999995e+00,3.310099999999999848e-02,7.243000000000000549e-01,-5.038600000000000023e-02,4.717999999999999972e-01,8.368100000000000538e-01,-4.705500000000000238e-01
2.449399999999999911e-01,-1.243999999999999995e+00,-2.174899999999999889e-01,2.449399999999999911e-01,-1.243999999999999995e+00,-2.174899999999999889e-01,7.243000000000000549e-01,-5.038600000000000023e-02,-1.825499999999999901e+00,8.368100000000000538e-01,-4.705500000000000238e-01,-1.795299999999999896e+00
-1.243999999999999995e+00,-2.174899999999999889e-01,4.117500000000000049e-01,-1.243999999999999995e+00,-2.174899999999999889e-01,4.117500000000000049e-01,-5.038600000000000023e-02,-1.825499999999999901e+00,1.050800000000000067e-01,-4.705500000000000238e-01,-1.795299999999999896e+00,4.819200000000000150e-01
-2.174899999999999889e-01,4.117500000000000049e-01,2.689099999999999824e-01,-2.174899999999999889e-01,4.117500000000000049e-01,2.689099999999999824e-01,-1.825499999999999901e+00,1.050800000000000067e-01,2.993700000000000250e-01,-1.795299999999999896e+00,4.819200000000000150e-01,2.934200000000000141e-01
4.117500000000000049e-01,2.689099999999999824e-01,-1.637499999999999956e+00,4.117500000000000049e-01,2.689099999999999824e-01,-1.637499999999999956e+00,1.050800000000000067e-01,2.993700000000000250e-01,3.732099999999999862e-01,4.819200000000000150e-01,2.934200000000000141e-01,-2.032700000000000062e-01
2.689099999999999824e-01,-1.637499999999999956e+00,-2.588500000000000245e-01,2.689099999999999824e-01,-1.637499999999999956e+00,-2.588500000000000245e-01,2.993700000000000250e-01,3.732099999999999862e-01,-2.328599999999999781e+00,2.934200000000000141e-01,-2.032700000000000062e-01,-2.448199999999999932e+00
-1.637499999999999956e+00,-2.588500000000000245e-01,8.839200000000000390e-01,-1.637499999999999956e+00,-2.588500000000000245e-01,8.839200000000000390e-01,3.732099999999999862e-01,-2.328599999999999781e+00,4.816799999999999971e-01,-2.032700000000000062e-01,-2.448199999999999932e+00,1.015300000000000091e+00
-2.588500000000000245e-01,8.839200000000000390e-01,1.051600000000000035e-01,-2.588500000000000245e-01,8.839200000000000390e-01,1.051600000000000035e-01,-2.328599999999999781e+00,4.816799999999999971e-01,9.663300000000000223e-01,-2.448199999999999932e+00,1.015300000000000091e+00,7.884999999999999787e-01
8.839200000000000390e-01,1.051600000000000035e-01,-9.485999999999999988e-01,8.839200000000000390e-01,1.051600000000000035e-01,-9.485999999999999988e-01,4.816799999999999971e-01,9.663300000000000223e-01,1.427799999999999903e-01,1.015300000000000091e+00,7.884999999999999787e-01,-3.179000000000000159e-01
1.051600000000000035e-01,-9.485999999999999988e-01,-2.992299999999999960e-01,1.051600000000000035e-01,-9.485999999999999988e-01,-2.992299999999999960e-01,9.663300000000000223e-01,1.427799999999999903e-01,-1.143100000000000005e+00,7.884999999999999787e-01,-3.179000000000000159e-01,-1.240799999999999903e+00
-9.485999999999999988e-01,-2.992299999999999960e-01,-9.923300000000000454e-01,-9.485999999999999988e-01,-2.992299999999999960e-01,-9.923300000000000454e-01,1.427799999999999903e-01,-1.143100000000000005e+00,2.904500000000000137e-02,-3.179000000000000159e-01,-1.240799999999999903e+00,-1.684799999999999909e-01
-2.992299999999999960e-01,-9.923300000000000454e-01,-1.499300000000000077e+00,-2.992299999999999960e-01,-9.923300000000000454e-01,-1.499300000000000077e+00,-1.143100000000000005e+00,2.904500000000000137e-02,-1.385000000000000009e+00,-1.240799999999999903e+00,-1.684799999999999909e-01,-1.951200000000000045e+00
-9.923300000000000454e-01,-1.499300000000000077e+00,1.247200000000000086e+00,-9.923300000000000454e-01,-1.499300000000000077e+00,1.247200000000000086e+00,2.904500000000000137e-02,-1.385000000000000009e+00,-1.390200000000000102e+00,-1.684799999999999909e-01,-1.951200000000000045e+00,-9.159000000000000474e-01
-1.499300000000000077e+00,1.247200000000000086e+00,6.766199999999999992e-01,-1.499300000000000077e+00,1.247200000000000086e+00,6.766199999999999992e-01,-1.385000000000000009e+00,-1.390200000000000102e+00,2.351999999999999869e+00,-1.951200000000000045e+00,-9.159000000000000474e-01,2.548200000000000021e+00
1.247200000000000086e+00,6.766199999999999992e-01,3.288499999999999757e-01,1.247200000000000086e+00,6.766199999999999992e-01,3.288499999999999757e-01,-1.390200000000000102e+00,2.351999999999999869e+00,4.486600000000000033e-01,-9.159000000000000474e-01,2.548200000000000021e+00,1.031699999999999978e-01
6.766199999999999992e-01,3.288499999999999757e-01,1.177699999999999969e+00,6.766199999999999992e-01,3.288499999999999757e-01,1.177699999999999969e+00,2.351999999999999869e+00,4.486600000000000033e-01,8.790599999999999525e-01,2.548200000000000021e+00,1.031699999999999978e-01,1.222900000000000098e+00
3.288499999999999757e-01,1.177699999999999969e+00,3.827499999999999791e-01,3.288499999999999757e-01,1.177699999999999969e+00,3.827499999999999791e-01,4.486600000000000033e-01,8.790599999999999525e-01,1.437400000000000011e+00,1.031699999999999978e-01,1.222900000000000098e+00,1.478799999999999892e+00
1.177699999999999969e+00,3.827499999999999791e-01,1.244799999999999907e+00,1.177699999999999969e+00,3.827499999999999791e-01,1.244799999999999907e+00,8.790599999999999525e-01,1.437400000000000011e+00,9.024500000000000577e-02,1.222900000000000098e+00,1.478799999999999892e+00,4.028700000000000059e-01
3.827499999999999791e-01,1.244799999999999907e+00,-1.295199999999999907e+00,3.827499999999999791e-01,1.244799999999999907e+00,-1.295199999999999907e+00,1.437400000000000011e+00,9.024500000000000577e-02,1.625899999999999901e+00,1.478799999999999892e+00,4.028700000000000059e-01,1.350999999999999979e+00
1.244799999999999907e+00,-1.295199999999999907e+00,1.159999999999999920e+00,1.244799999999999907e+00,-1.295199999999999907e+00,1.159999999999999920e+00,9.024500000000000577e-02,1.625899999999999901e+00,-2.664600000000000080e+00,4.028700000000000059e-01,1.350999999999999979e+00,-2.354900000000000215e+00
-1.295199999999999907e+00,1.159999999999999920e+00,-4.771900000000000031e-01,-1.295199999999999907e+00,1.159999999999999920e+00,-4.771900000000000031e-01,1.625899999999999901e+00,-2.664600000000000080e+00,2.296100000000000030e+00,1.350999999999999979e+00,-2.354900000000000215e+00,2.618399999999999839e+00
1.159999999999999920e+00,-4.771900000000000031e-01,-1.385599999999999943e+00,1.159999999999999920e+00,-4.771900000000000031e-01,-1.385599999999999943e+00,-2.664600000000000080e+00,2.296100000000000030e+00,-2.025399999999999867e+00,-2.354900000000000215e+00,2.618399999999999839e+00,-2.740000000000000213e+00
-4.771900000000000031e-01,-1.385599999999999943e+00,5.552699999999999997e-02,-4.771900000000000031e-01,-1.385599999999999943e+00,5.552699999999999997e-02,2.296100000000000030e+00,-2.025399999999999867e+00,-1.189999999999999947e+00,2.618399999999999839e+00,-2.740000000000000213e+00,-7.941099999999999826e-01
-1.385599999999999943e+00,5.552699999999999997e-02,1.587599999999999900e+00,-1.385599999999999943e+00,5.552699999999999997e-02,1.587599999999999900e+00,-2.025399999999999867e+00,-1.189999999999999947e+00,4.741700000000000081e-02,-2.740000000000000213e+00,-7.941099999999999826e-01,6.317599999999999882e-01
5.552699999999999997e-02,1.587599999999999900e+00,-1.030500000000000027e-01,5.552699999999999997e-02,1.587599999999999900e+00,-1.030500000000000027e-01,-1.189999999999999947e+00,4.741700000000000081e-02,2.126700000000000035e+00,-7.941099999999999826e-01,6.317599999999999882e-01,2.003899999999999793e+00
1.587599999999999900e+00,-1.030500000000000027e-01,-1.244199999999999973e+00,1.587599999999999900e+00,-1.030500000000000027e-01,-1.244199999999999973e+00,4.741700000000000081e-02,2.126700000000000035e+00,-7.510700000000000154e-01,6.317599999999999882e-01,2.003899999999999793e+00,-1.401100000000000012e+00
-1.030500000000000027e-01,-1.244199999999999973e+00,-9.788999999999999924e-01,-1.030500000000000027e-01,-1.244199999999999973e+00,-9.788999999999999924e-01,2.126700000000000035e+00,-7.510700000000000154e-01,-1.306100000000000039e+00,2.003899999999999793e+00,-1.401100000000000012e+00,-1.416600000000000081e+00
-1.244199999999999973e+00,-9.788999999999999924e-01,-1.268100000000000060e-01,-1.244199999999999973e+00,-9.788999999999999924e-01,-1.268100000000000060e-01,-7.510700000000000154e-01,-1.306100000000000039e+00,-1.139100000000000001e+00,-1.401100000000000012e+00,-1.416600000000000081e+00,-1.034999999999999920e+00
-9.788999999999999924e-01,-1.268100000000000060e-01,-6.427199999999999580e-02,-9.788999999999999924e-01,-1.268100000000000060e-01,-6.427199999999999580e-02,-1.306100000000000039e+00,-1.139100000000000001e+00,1.282500000000000029e-01,-1.416600000000000081e+00,-1.034999999999999920e+00,1.446300000000000086e-01
-1.268100000000000060e-01,-6.427199999999999580e-02,-4.461800000000000210e-01,-1.268100000000000060e-01,-6.427199999999999580e-02,-4.461800000000000210e-01,-1.139100000000000001e+00,1.282500000000000029e-01,-2.576099999999999918e-02,-1.034999999999999920e+00,1.446300000000000086e-01,-3.093500000000000139e-01
-6.427199999999999580e-02,-4.461800000000000210e-01,1.051800000000000068e+00,-6.427199999999999580e-02,-4.461800000000000210e-01,1.051800000000000068e+00,1.282500000000000029e-01,-2.576099999999999918e-02,-3.204199999999999826e-01,1.446300000000000086e-01,-3.093500000000000139e-01,-6.617599999999999871e-02
-4.461800000000000210e-01,1.051800000000000068e+00,-3.859000000000000208e-01,-4.461800000000000210e-01,1.051800000000000068e+00,-3.859000000000000208e-01,-2.576099999999999918e-02,-3.204199999999999826e-01,1.798300000000000010e+00,-3.093500000000000139e-01,-6.617599999999999871e-02,1.635399999999999965e+00
1.051800000000000068e+00,-3.859000000000000208e-01,-7.210199999999999942e-01,1.051800000000000068e+00,-3.859000000000000208e-01,-7.210199999999999942e-01,-3.204199999999999826e-01,1.798300000000000010e+00,-9.569699999999999873e-01,-6.617599999999999871e-02,1.635399999999999965e+00,-1.449999999999999956e+00
-3.859000000000000208e-01,-7.210199999999999942e-01,8.336299999999999821e-01,-3.859000000000000208e-01,-7.210199999999999942e-01,8.336299999999999821e-01,1.798300000000000010e+00,-9.569699999999999873e-01,-3.818599999999999772e-01,1.635399999999999965e+00,-1.449999999999999956e+00,4.197399999999999742e-02
-7.210199999999999942e-01,8.336299999999999821e-01,1.477400000000000047e+00,-7.210199999999999942e-01,8.336299999999999821e-01,1.477400000000000047e+00,-9.569699999999999873e-01,-3.818599999999999772e-01,1.207500000000000018e+00,-1.449999999999999956e+00,4.197399999999999742e-02,1.663799999999999946e+00
8.336299999999999821e-01,1.477400000000000047e+00,1.128400000000000070e+00,8.336299999999999821e-01,1.477400000000000047e+00,1.128400000000000070e+00,-3.818599999999999772e-01,1.207500000000000018e+00,1.721100000000000074e+00,4.197399999999999742e-02,1.663799999999999946e+00,1.900400000000000089e+00
1.477400000000000047e+00,1.128400000000000070e+00,-1.295900000000000052e+00,1.477400000000000047e+00,1.128400000000000070e+00,-1.295900000000000052e+00,1.207500000000000018e+00,1.721100000000000074e+00,1.126400000000000068e+00,1.663799999999999946e+00,1.900400000000000089e+00,5.940100000000000380e-01
1.128400000000000070e+00,-1.295900000000000052e+00,-4.870399999999999729e-01,1.128400000000000070e+00,-1.295900000000000052e+00,-4.870399999999999729e-01,1.721100000000000074e+00,1.126400000000000068e+00,-2.214599999999999902e+00,1.900400000000000089e+00,5.940100000000000380e-01,-2.328500000000000014e+00
-1.295900000000000052e+00,-4.870399999999999729e-01,9.183000000000000052e-01,-1.295900000000000052e+00,-4.870399999999999729e-01,9.183000000000000052e-01,1.126400000000000068e+00,-2.214599999999999902e+00,-1.845799999999999941e-01,5.940100000000000380e-01,-2.328500000000000014e+00,5.101599999999999469e-01
-4.870399999999999729e-01,9.183000000000000052e-01,-5.982600000000000140e-01,-4.870399999999999729e-01,9.183000000000000052e-01,-5.982600000000000140e-01,-2.214599999999999902e+00,-1.845799999999999941e-01,8.486700000000000355e-01,-2.328500000000000014e+00,5.101599999999999469e-01,6.473499999999999810e-01
9.183000000000000052e-01,-5.982600000000000140e-01,-3.493200000000000194e-01,9.183000000000000052e-01,-5.982600000000000140e-01,-3.493200000000000194e-01,-1.845799999999999941e-01,8.486700000000000355e-01,-1.179300000000000015e+00,5.101599999999999469e-01,6.473499999999999810e-01,-1.376900000000000013e+00
-5.982600000000000140e-01,-3.493200000000000194e-01,2.148400000000000087e+00,-5.982600000000000140e-01,-3.493200000000000194e-01,2.148400000000000087e+00,8.486700000000000355e-01,-1.179300000000000015e+00,-8.872599999999999931e-02,6.473499999999999810e-01,-1.376900000000000013e+00,7.759700000000000486e-01
-3.493200000000000194e-01,2.148400000000000087e+00,-2.626200000000000201e-01,-3.493200000000000194e-01,2.148400000000000087e+00,-2.626200000000000201e-01,-1.179300000000000015e+00,-8.872599999999999931e-02,2.817600000000000104e+00,-1.376900000000000013e+00,7.759700000000000486e-01,2.701000000000000068e+00
2.148400000000000087e+00,-2.626200000000000201e-01,8.086299999999999599e-01,2.148400000000000087e+00,-2.626200000000000201e-01,8.086299999999999599e-01,-8.872599999999999931e-02,2.817600000000000104e+00,-1.312400000000000011e+00,7.759700000000000486e-01,2.701000000000000068e+00,-1.357699999999999907e+00
-2.626200000000000201e-01,8.086299999999999599e-01,-1.259100000000000108e+00,-2.626200000000000201e-01,8.086299999999999599e-01,-1.259100000000000108e+00,2.817600000000000104e+00,-1.312400000000000011e+00,1.676900000000000057e+00,2.701000000000000068e+00,-1.357699999999999907e+00,1.607299999999999951e+00
8.086299999999999599e-01,-1.259100000000000108e+00,1.039199999999999902e+00,8.086299999999999599e-01,-1.259100000000000108e+00,1.039199999999999902e+00,-1.312400000000000011e+00,1.676900000000000057e+00,-2.758199999999999985e+00,-1.357699999999999907e+00,1.607299999999999951e+00,-2.570800000000000196e+00
-1.259100000000000108e+00,1.039199999999999902e+00,-8.230399999999999938e-01,-1.259100000000000108e+00,1.039199999999999902e+00,-8.230399999999999938e-01,1.676900000000000057e+00,-2.758199999999999985e+00,2.306299999999999795e+00,1.607299999999999951e+00,-2.570800000000000196e+00,2.487999999999999989e+00
1.039199999999999902e+00,-8.230399999999999938e-01,1.283299999999999996e-01,1.039199999999999902e+00,-8.230399999999999938e-01,1.283299999999999996e-01,-2.758199999999999985e+00,2.306299999999999795e+00,-2.400500000000000078e+00,-2.570800000000000196e+00,2.487999999999999989e+00,-2.679399999999999782e+00
-8.230399999999999938e-01,1.283299999999999996e-01,3.918200000000000155e-02,-8.230399999999999938e-01,1.283299999999999996e-01,3.918200000000000155e-02,2.306299999999999795e+00,-2.400500000000000078e+00,1.152500000000000080e+00,2.487999999999999989e+00,-2.679399999999999782e+00,1.546699999999999964e+00
1.283299999999999996e-01,3.918200000000000155e-02,2.153599999999999959e-01,1.283299999999999996e-01,3.918200000000000155e-02,2.153599999999999959e-01,-2.400500000000000078e+00,1.152500000000000080e+00,-7.041600000000000081e-01,-2.679399999999999782e+00,1.546699999999999964e+00,-8.436099999999999710e-01
3.918200000000000155e-02,2.153599999999999959e-01,-3.775800000000000267e-01,3.918200000000000155e-02,2.153599999999999959e-01,-3.775800000000000267e-01,1.152500000000000080e+00,-7.041600000000000081e-01,6.879699999999999704e-01,1.546699999999999964e+00,-8.436099999999999710e-01,6.865200000000000191e-01
2.153599999999999959e-01,-3.775800000000000267e-01,-1.965200000000000002e-01,2.153599999999999959e-01,-3.775800000000000267e-01,-1.965200000000000002e-01,-7.041600000000000081e-01,6.879699999999999704e-01,-8.718099999999999739e-01,-8.436099999999999710e-01,6.865200000000000191e-01,-1.030699999999999950e+00
-3.775800000000000267e-01,-1.965200000000000002e-01,-5.383599999999999497e-01,-3.775800000000000267e-01,-1.965200000000000002e-01,-5.383599999999999497e-01,6.879699999999999704e-01,-8.718099999999999739e-01,8.579199999999999326e-02,6.865200000000000191e-01,-1.030699999999999950e+00,4.191899999999999793e-02
-1.965200000000000002e-01,-5.383599999999999497e-01,-1.576100000000000056e+00,-1.965200000000000002e-01,-5.383599999999999497e-01,-1.576100000000000056e+00,-8.718099999999999739e-01,8.579199999999999326e-02,-8.719200000000000284e-01,-1.030699999999999950e+00,4.191899999999999793e-02,-1.421499999999999986e+00
-5.383599999999999497e-01,-1.576100000000000056e+00,-2.268100000000000005e+00,-5.383599999999999497e-01,-1.576100000000000056e+00,-2.268100000000000005e+00,8.579199999999999326e-02,-8.719200000000000284e-01,-1.802100000000000035e+00,4.191899999999999793e-02,-1.421499999999999986e+00,-2.448799999999999866e+00
-1.576100000000000056e+00,-2.268100000000000005e+00,-4.978199999999999847e-01,-1.576100000000000056e+00,-2.268100000000000005e+00,-4.978199999999999847e-01,-8.719200000000000284e-01,-1.802100000000000035e+00,-2.478899999999999881e+00,-1.421499999999999986e+00,-2.448799999999999866e+00,-2.538800000000000168e+00
-2.268100000000000005e+00,-4.978199999999999847e-01,-1.878799999999999915e-01,-2.268100000000000005e+00,-4.978199999999999847e-01,-1.878799999999999915e-01,-1.802100000000000035e+00,-2.478899999999999881e+00,3.254000000000000226e-01,-2.448799999999999866e+00,-2.538800000000000168e+00,3.189699999999999758e-01
-4.978199999999999847e-01,-1.878799999999999915e-01,-1.843199999999999950e+00,-4.978199999999999847e-01,-1.878799999999999915e-01,-1.843199999999999950e+00,-2.478899999999999881e+00,3.254000000000000226e-01,1.285799999999999964e-02,-2.538800000000000168e+00,3.189699999999999758e-01,-9.257699999999999818e-01
-1.878799999999999915e-01,-1.843199999999999950e+00,5.828600000000000447e-01,-1.878799999999999915e-01,-1.843199999999999950e+00,5.828600000000000447e-01,3.254000000000000226e-01,1.285799999999999964e-02,-1.782000000000000028e+00,3.189699999999999758e-01,-9.257699999999999818e-01,-1.810100000000000042e+00
-1.843199999999999950e+00,5.828600000000000447e-01,-1.008399999999999963e+00,-1.843199999999999950e+00,5.828600000000000447e-01,-1.008399999999999963e+00,1.285799999999999964e-02,-1.782000000000000028e+00,2.058600000000000207e+00,-9.257699999999999818e-01,-1.810100000000000042e+00,1.729700000000000015e+00
5.828600000000000447e-01,-1.008399999999999963e+00,-7.281200000000000172e-02,5.828600000000000447e-01,-1.008399999999999963e+00,-7.281200000000000172e-02,-1.782000000000000028e+00,2.058600000000000207e+00,-1.583499999999999908e+00,-1.810100000000000042e+00,1.729700000000000015e+00,-2.110300000000000065e+00
-1.008399999999999963e+00,-7.281200000000000172e-02,-5.233100000000000529e-01,-1.008399999999999963e+00,-7.281200000000000172e-02,-5.233100000000000529e-01,2.058600000000000207e+00,-1.583499999999999908e+00,1.289600000000000080e+00,1.729700000000000015e+00,-2.110300000000000065e+00,1.203799999999999981e+00
-7.281200000000000172e-02,-5.233100000000000529e-01,-3.343500000000000118e-03,-7.281200000000000172e-02,-5.233100000000000529e-01,-3.343500000000000118e-03,-1.583499999999999908e+00,1.289600000000000080e+00,-8.264700000000000379e-01,-2.110300000000000065e+00,1.203799999999999981e+00,-1.181000000000000050e+00
-5.233100000000000529e-01,-3.343500000000000118e-03,2.459800000000000042e-01,-5.233100000000000529e-01,-3.343500000000000118e-03,2.459800000000000042e-01,1.289600000000000080e+00,-8.264700000000000379e-01,9.223999999999999977e-01,1.203799999999999981e+00,-1.181000000000000050e+00,1.005100000000000104e+00
-3.343500000000000118e-03,2.459800000000000042e-01,-2.478400000000000158e+00,-3.343500000000000118e-03,2.459800000000000042e-01,-2.478400000000000158e+00,-8.264700000000000379e-01,9.223999999999999977e-01,3.356700000000000239e-01,-1.181000000000000050e+00,1.005100000000000104e+00,-6.950499999999999456e-01
2.459800000000000042e-01,-2.478400000000000158e+00,-6.374199999999999866e-01,2.459800000000000042e-01,-2.478400000000000158e+00,-6.374199999999999866e-01,9.223999999999999977e-01,3.356700000000000239e-01,-3.085300000000000153e+00,1.005100000000000104e+00,-6.950499999999999456e-01,-3.375799999999999912e+00
-2.478400000000000158e+00,-6.374199999999999866e-01,-6.610099999999999865e-01,-2.478400000000000158e+00,-6.374199999999999866e-01,-6.610099999999999865e-01,3.356700000000000239e-01,-3.085300000000000153e+00,4.586899999999999866e-01,-6.950499999999999456e-01,-3.375799999999999912e+00,5.123299999999999521e-01
-6.374199999999999866e-01,-6.610099999999999865e-01,1.221899999999999986e+00,-6.374199999999999866e-01,-6.610099999999999865e-01,1.221899999999999986e+00,-3.085300000000000153e+00,4.586899999999999866e-01,-9.536200000000000232e-01,-3.375799999999999912e+00,5.123299999999999521e-01,-8.946899999999999853e-01
-6.610099999999999865e-01,1.221899999999999986e+00,6.659800000000000164e-01,-6.610099999999999865e-01,1.221899999999999986e+00,6.659800000000000164e-01,4.586899999999999866e-01,-9.536200000000000232e-01,2.682399999999999896e+00,5.123299999999999521e-01,-8.946899999999999853e-01,2.827500000000000124e+00
1.221899999999999986e+00,6.659800000000000164e-01,-7.607199999999999518e-01,1.221899999999999986e+00,6.659800000000000164e-01,-7.607199999999999518e-01,-9.536200000000000232e-01,2.682399999999999896e+00,4.471600000000000019e-01,-8.946899999999999853e-01,2.827500000000000124e+00,-2.771500000000000075e-01
6.659800000000000164e-01,-7.607199999999999518e-01,2.880800000000000027e-01,6.659800000000000164e-01,-7.607199999999999518e-01,2.880800000000000027e-01,2.682399999999999896e+00,4.471600000000000019e-01,-5.613599999999999701e-01,2.827500000000000124e+00,-2.771500000000000075e-01,-4.851800000000000002e-01
-7.607199999999999518e-01,2.880800000000000027e-01,1.291400000000000103e+00,-7.607199999999999518e-01,2.880800000000000027e-01,1.291400000000000103e+00,4.471600000000000019e-01,-5.613599999999999701e-01,7.173599999999999977e-01,-2.771500000000000075e-01,-4.851800000000000002e-01,1.191500000000000004e+00
2.880800000000000027e-01,1.291400000000000103e+00,-1.390800000000000036e+00,2.880800000000000027e-01,1.291400000000000103e+00,-1.390800000000000036e+00,-5.613599999999999701e-01,7.173599999999999977e-01,1.579499999999999904e+00,-4.851800000000000002e-01,1.191500000000000004e+00,1.020599999999999952e+00
1.291400000000000103e+00,-1.390800000000000036e+00,8.968500000000000361e-01,1.291400000000000103e+00,-1.390800000000000036e+00,8.968500000000000361e-01,7.173599999999999977e-01,1.579499999999999904e+00,-2.328899999999999970e+00,1.191500000000000004e+00,1.020599999999999952e+00,-2.183399999999999785e+00
-1.390800000000000036e+00,8.968500000000000361e-01,-1.419999999999999929e+00,-1.390800000000000036e+00,8.968500000000000361e-01,-1.419999999999999929e+00,1.579499999999999904e+00,-2.328899999999999970e+00,2.096299999999999830e+00,1.020599999999999952e+00,-2.183399999999999785e+00,1.999400000000000066e+00
