# r1_0,r1_1,r1_2,r1_3,r1_4,r2_0,r2_1,r2_2,r2_3,r2_4,y1_0,y1_1,y1_2,y1_3,y1_4,y2_0,y2_1,y2_2,y2_3,y2_4
-1.478599999999999914e+00,-1.356399999999999967e-02,-6.415800000000000392e-01,2.119199999999999973e-01,-5.330000000000000293e-01,1.708900000000000086e+00,-5.288000000000000478e-01,-6.322900000000000187e-01,1.810499999999999998e+00,2.502900000000000125e-01,-2.087899999999999867e+00,1.474099999999999966e+00,1.429400000000000115e-01,-3.583000000000000074e-02,2.963200000000000056e+00,-1.882800000000000029e+00,1.298000000000000043e+00,-1.298200000000000021e+00,-1.664599999999999969e-01,2.138100000000000112e+00
-1.356399999999999967e-02,-6.415800000000000392e-01,2.119199999999999973e-01,-5.330000000000000293e-01,1.108300000000000063e+00,-5.288000000000000478e-01,-6.322900000000000187e-01,1.810499999999999998e+00,2.502900000000000125e-01,9.040900000000000325e-02,1.474099999999999966e+00,1.429400000000000115e-01,-3.583000000000000074e-02,2.963200000000000056e+00,-4.183899999999999841e-01,1.298000000000000043e+00,-1.298200000000000021e+00,-1.664599999999999969e-01,2.138100000000000112e+00,-8.151899999999999702e-01
-6.415800000000000392e-01,2.119199999999999973e-01,-5.330000000000000293e-01,1.108300000000000063e+00,-9.172399999999999998e-02,-6.322900000000000187e-01,1.810499999999999998e+00,2.502900000000000125e-01,9.040900000000000325e-02,-1.031500000000000083e+00,1.429400000000000115e-01,-3.583000000000000074e-02,2.963200000000000056e+00,-4.183899999999999841e-01,2.424500000000000099e+00,-1.298200000000000021e+00,-1.664599999999999969e-01,2.138100000000000112e+00,-8.151899999999999702e-01,1.786299999999999999e+00
2.119199999999999973e-01,-5.330000000000000293e-01,1.108300000000000063e+00,-9.172399999999999998e-02,1.633099999999999996e+00,1.810499999999999998e+00,2.502900000000000125e-01,9.040900000000000325e-02,-1.031500000000000083e+00,2.360599999999999921e-01,-3.583000000000000074e-02,2.963200000000000056e+00,-4.183899999999999841e-01,2.424500000000000099e+00,-2.181799999999999962e+00,-1.664599999999999969e-01,2.138100000000000112e+00,-8.151899999999999702e-01,1.786299999999999999e+00,-1.655399999999999983e+00
-5.330000000000000293e-01,1.108300000000000063e+00,-9.172399999999999998e-02,1.633099999999999996e+00,9.145299999999999541e-01,2.502900000000000125e-01,9.040900000000000325e-02,-1.031500000000000083e+00,2.360599999999999921e-01,5.353700000000000125e-01,2.963200000000000056e+00,-4.183899999999999841e-01,2.424500000000000099e+00,-2.181799999999999962e+00,2.290299999999999780e+00,2.138100000000000112e+00,-8.151899999999999702e-01,1.786299999999999999e+00,-1.655399999999999983e+00,2.376599999999999824e+00
1.108300000000000063e+00,-9.172399999999999998e-02,1.633099999999999996e+00,9.145299999999999541e-01,4.914700000000000180e-01,9.040900000000000325e-02,-1.031500000000000083e+00,2.360599999999999921e-01,5.353700000000000125e-01,7.223500000000000476e-01,-4.183899999999999841e-01,2.424500000000000099e+00,-2.181799999999999962e+00,2.290299999999999780e+00,-1.296999999999999931e+00,-8.151899999999999702e-01,1.786299999999999999e+00,-1.655399999999999983e+00,2.376599999999999824e+00,-9.302100000000000646e-02
-9.172399999999999998e-02,1.633099999999999996e+00,9.145299999999999541e-01,4.914700000000000180e-01,5.653500000000000192e-01,-1.031500000000000083e+00,2.360599999999999921e-01,5.353700000000000125e-01,7.223500000000000476e-01,-3.907399999999999762e-01,2.424500000000000099e+00,-2.181799999999999962e+00,2.290299999999999780e+00,-1.296999999999999931e+00,2.885199999999999987e-01,1.786299999999999999e+00,-1.655399999999999983e+00,2.376599999999999824e+00,-9.302100000000000646e-02,1.107199999999999962e+00
1.633099999999999996e+00,9.145299999999999541e-01,4.914700000000000180e-01,5.653500000000000192e-01,-1.341100000000000070e-01,2.360599999999999921e-01,5.353700000000000125e-01,7.223500000000000476e-01,-3.907399999999999762e-01,1.033800000000000052e+00,-2.181799999999999962e+00,2.290299999999999780e+00,-1.296999999999999931e+00,2.885199999999999987e-01,-1.463799999999999990e+00,-1.655399999999999983e+00,2.376599999999999824e+00,-9.302100000000000646e-02,1.107199999999999962e+00,-7.414600000000000080e-01
9.145299999999999541e-01,4.914700000000000180e-01,5.653500000000000192e-01,-1.341100000000000070e-01,9.969900000000000428e-01,5.353700000000000125e-01,7.223500000000000476e-01,-3.907399999999999762e-01,1.033800000000000052e+00,-5.897600000000000238e-03,2.290299999999999780e+00,-1.296999999999999931e+00,2.885199999999999987e-01,-1.463799999999999990e+00,1.907699999999999951e-01,2.376599999999999824e+00,-9.302100000000000646e-02,1.107199999999999962e+00,-7.414600000000000080e-01,1.071600000000000108e+00
4.914700000000000180e-01,5.653500000000000192e-01,-1.341100000000000070e-01,9.969900000000000428e-01,-1.395200000000000051e-01,7.223500000000000476e-01,-3.907399999999999762e-01,1.033800000000000052e+00,-5.897600000000000238e-03,-1.368800000000000017e+00,-1.296999999999999931e+00,2.885199999999999987e-01,-1.463799999999999990e+00,1.907699999999999951e-01,-1.673099999999999865e-01,-9.302100000000000646e-02,1.107199999999999962e+00,-7.414600000000000080e-01,1.071600000000000108e+00,-1.346400000000000097e-01
5.653500000000000192e-01,-1.341100000000000070e-01,9.969900000000000428e-01,-1.395200000000000051e-01,4.227399999999999908e-02,-3.907399999999999762e-01,1.033800000000000052e+00,-5.897600000000000238e-03,-1.368800000000000017e+00,4.447499999999999787e-01,2.885199999999999987e-01,-1.463799999999999990e+00,1.907699999999999951e-01,-1.673099999999999865e-01,-2.558600000000000207e+00,1.107199999999999962e+00,-7.414600000000000080e-01,1.071600000000000108e+00,-1.346400000000000097e-01,-1.536699999999999955e+00
-1.341100000000000070e-01,9.969900000000000428e-01,-1.395200000000000051e-01,4.227399999999999908e-02,1.125899999999999901e+00,1.033800000000000052e+00,-5.897600000000000238e-03,-1.368800000000000017e+00,4.447499999999999787e-01,8.322599999999999443e-02,-1.463799999999999990e+00,1.907699999999999951e-01,-1.673099999999999865e-01,-2.558600000000000207e+00,4.826599999999999779e-01,-7.414600000000000080e-01,1.071600000000000108e+00,-1.346400000000000097e-01,-1.536699999999999955e+00,8.354899999999999549e-01
9.969900000000000428e-01,-1.395200000000000051e-01,4.227399999999999908e-02,1.125899999999999901e+00,-9.695099999999999829e-01,-5.897600000000000238e-03,-1.368800000000000017e+00,4.447499999999999787e-01,8.322599999999999443e-02,-2.093799999999999883e+00,1.907699999999999951e-01,-1.673099999999999865e-01,-2.558600000000000207e+00,4.826599999999999779e-01,-2.076199999999999990e-01,1.071600000000000108e+00,-1.346400000000000097e-01,-1.536699999999999955e+00,8.354899999999999549e-01,3.246799999999999686e-02
-1.395200000000000051e-01,4.227399999999999908e-02,1.125899999999999901e+00,-9.695099999999999829e-01,-1.122300000000000075e+00,-1.368800000000000017e+00,4.447499999999999787e-01,8.322599999999999443e-02,-2.093799999999999883e+00,-1.952499999999999902e+00,-1.673099999999999865e-01,-2.558600000000000207e+00,4.826599999999999779e-01,-2.076199999999999990e-01,-3.929399999999999782e+00,-1.346400000000000097e-01,-1.536699999999999955e+00,8.354899999999999549e-01,3.246799999999999686e-02,-2.989300000000000068e+00
4.227399999999999908e-02,1.125899999999999901e+00,-9.695099999999999829e-01,-1.122300000000000075e+00,9.407999999999999696e-01,4.447499999999999787e-01,8.322599999999999443e-02,-2.093799999999999883e+00,-1.952499999999999902e+00,-7.300799999999999512e-01,-2.558600000000000207e+00,4.826599999999999779e-01,-2.076199999999999990e-01,-3.929399999999999782e+00,-1.730599999999999916e+00,-1.536699999999999955e+00,8.354899999999999549e-01,3.246799999999999686e-02,-2.989300000000000068e+00,-1.747400000000000064e+00
1.125899999999999901e+00,-9.695099999999999829e-01,-1.122300000000000075e+00,9.407999999999999696e-01,-1.731999999999999929e-01,8.322599999999999443e-02,-2.093799999999999883e+00,-1.952499999999999902e+00,-7.300799999999999512e-01,4.022100000000000120e-01,4.826599999999999779e-01,-2.076199999999999990e-01,-3.929399999999999782e+00,-1.730599999999999916e+00,2.964800000000000213e-01,8.354899999999999549e-01,3.246799999999999686e-02,-2.989300000000000068e+00,-1.747400000000000064e+00,5.260000000000000092e-02
-9.695099999999999829e-01,-1.122300000000000075e+00,9.407999999999999696e-01,-1.731999999999999929e-01,8.607299999999999673e-02,-2.093799999999999883e+00,-1.952499999999999902e+00,-7.300799999999999512e-01,4.022100000000000120e-01,1.083199999999999941e+00,-2.076199999999999990e-01,-3.929399999999999782e+00,-1.730599999999999916e+00,2.964800000000000213e-01,-9.017500000000000515e-01,3.246799999999999686e-02,-2.989300000000000068e+00,-1.747400000000000064e+00,5.260000000000000092e-02,-2.622200000000000086e-01
-1.122300000000000075e+00,9.407999999999999696e-01,-1.731999999999999929e-01,8.607299999999999673e-02,-1.575600000000000056e-01,-1.952499999999999902e+00,-7.300799999999999512e-01,4.022100000000000120e-01,1.083199999999999941e+00,-7.920199999999999463e-01,-3.929399999999999782e+00,-1.730599999999999916e+00,2.964800000000000213e-01,-9.017500000000000515e-01,1.148500000000000076e+00,-2.989300000000000068e+00,-1.747400000000000064e+00,5.260000000000000092e-02,-2.622200000000000086e-01,9.685200000000000475e-01
9.407999999999999696e-01,-1.731999999999999929e-01,8.607299999999999673e-02,-1.575600000000000056e-01,-4.263399999999999967e-01,-7.300799999999999512e-01,4.022100000000000120e-01,1.083199999999999941e+00,-7.920199999999999463e-01,-1.960000000000000075e-01,-1.730599999999999916e+00,2.964800000000000213e-01,-9.017500000000000515e-01,1.148500000000000076e+00,-1.514199999999999990e+00,-1.747400000000000064e+00,5.260000000000000092e-02,-2.622200000000000086e-01,9.685200000000000475e-01,-1.484599999999999920e+00
-1.731999999999999929e-01,8.607299999999999673e-02,-1.575600000000000056e-01,-4.263399999999999967e-01,-8.776399999999999757e-01,4.022100000000000120e-01,1.083199999999999941e+00,-7.920199999999999463e-01,-1.960000000000000075e-01,4.598999999999999755e-01,2.964800000000000213e-01,-9.017500000000000515e-01,1.148500000000000076e+00,-1.514199999999999990e+00,1.411000000000000032e-01,5.260000000000000092e-02,-2.622200000000000086e-01,9.685200000000000475e-01,-1.484599999999999920e+00,1.964299999999999935e-01
8.607299999999999673e-02,-1.575600000000000056e-01,-4.263399999999999967e-01,-8.776399999999999757e-01,6.255100000000000104e-01,1.083199999999999941e+00,-7.920199999999999463e-01,-1.960000000000000075e-01,4.598999999999999755e-01,1.788299999999999890e-01,-9.017500000000000515e-01,1.148500000000000076e+00,-1.514199999999999990e+00,1.411000000000000032e-01,-1.452400000000000080e-01,-2.622200000000000086e-01,9.685200000000000475e-01,-1.484599999999999920e+00,1.964299999999999935e-01,-4.346499999999999808e-01
-1.575600000000000056e-01,-4.263399999999999967e-01,-8.776399999999999757e-01,6.255100000000000104e-01,1.529400000000000093e+00,-7.920199999999999463e-01,-1.960000000000000075e-01,4.598999999999999755e-01,1.788299999999999890e-01,4.305399999999999783e-01,1.148500000000000076e+00,-1.514199999999999990e+00,1.411000000000000032e-01,-1.452400000000000080e-01,1.598600000000000021e+00,9.685200000000000475e-01,-1.484599999999999920e+00,1.964299999999999935e-01,-4.346499999999999808e-01,8.586000000000000298e-01
-4.263399999999999967e-01,-8.776399999999999757e-01,6.255100000000000104e-01,1.529400000000000093e+00,7.021299999999999764e-02,-1.960000000000000075e-01,4.598999999999999755e-01,1.788299999999999890e-01,4.305399999999999783e-01,-1.224699999999999900e+00,-1.514199999999999990e+00,1.411000000000000032e-01,-1.452400000000000080e-01,1.598600000000000021e+00,1.030000000000000027e+00,-1.484599999999999920e+00,1.964299999999999935e-01,-4.346499999999999808e-01,8.586000000000000298e-01,1.217899999999999983e+00
-8.776399999999999757e-01,6.255100000000000104e-01,1.529400000000000093e+00,7.021299999999999764e-02,-1.272799999999999931e+00,4.598999999999999755e-01,1.788299999999999890e-01,4.305399999999999783e-01,-1.224699999999999900e+00,1.208700000000000052e-01,1.411000000000000032e-01,-1.452400000000000080e-01,1.598600000000000021e+00,1.030000000000000027e+00,-2.401899999999999924e+00,1.964299999999999935e-01,-4.346499999999999808e-01,8.586000000000000298e-01,1.217899999999999983e+00,-1.576999999999999957e+00
6.255100000000000104e-01,1.529400000000000093e+00,7.021299999999999764e-02,-1.272799999999999931e+00,6.340000000000000080e-01,1.788299999999999890e-01,4.305399999999999783e-01,-1.224699999999999900e+00,1.208700000000000052e-01,1.236699999999999910e+00,-1.452400000000000080e-01,1.598600000000000021e+00,1.030000000000000027e+00,-2.401899999999999924e+00,-6.295800000000000285e-01,-4.346499999999999808e-01,8.586000000000000298e-01,1.217899999999999983e+00,-1.576999999999999957e+00,-7.645699999999999719e-02
1.529400000000000093e+00,7.021299999999999764e-02,-1.272799999999999931e+00,6.340000000000000080e-01,1.050200000000000022e+00,4.305399999999999783e-01,-1.224699999999999900e+00,1.208700000000000052e-01,1.236699999999999910e+00,-1.390300000000000043e-02,1.598600000000000021e+00,1.030000000000000027e+00,-2.401899999999999924e+00,-6.295800000000000285e-01,2.041799999999999837e+00,8.586000000000000298e-01,1.217899999999999983e+00,-1.576999999999999957e+00,-7.645699999999999719e-02,1.397000000000000020e+00
7.021299999999999764e-02,-1.272799999999999931e+00,6.340000000000000080e-01,1.050200000000000022e+00,4.511299999999999755e-01,-1.224699999999999900e+00,1.208700000000000052e-01,1.236699999999999910e+00,-1.390300000000000043e-02,-1.497499999999999942e-01,1.030000000000000027e+00,-2.401899999999999924e+00,-6.295800000000000285e-01,2.041799999999999837e+00,-1.711600000000000066e-01,1.217899999999999983e+00,-1.576999999999999957e+00,-7.645699999999999719e-02,1.397000000000000020e+00,6.433099999999999929e-02
-1.272799999999999931e+00,6.340000000000000080e-01,1.050200000000000022e+00,4.511299999999999755e-01,9.031000000000000139e-01,1.208700000000000052e-01,1.236699999999999910e+00,-1.390300000000000043e-02,-1.497499999999999942e-01,6.004999999999999921e-02,-2.401899999999999924e+00,-6.295800000000000285e-01,2.041799999999999837e+00,-1.711600000000000066e-01,-3.769500000000000073e-01,-1.576999999999999957e+00,-7.645699999999999719e-02,1.397000000000000020e+00,6.433099999999999929e-02,2.677200000000000135e-01
6.340000000000000080e-01,1.050200000000000022e+00,4.511299999999999755e-01,9.031000000000000139e-01,8.821600000000000552e-01,1.236699999999999910e+00,-1.390300000000000043e-02,-1.497499999999999942e-01,6.004999999999999921e-02,-2.459399999999999920e-01,-6.295800000000000285e-01,2.041799999999999837e+00,-1.711600000000000066e-01,-3.769500000000000073e-01,-8.049599999999999811e-02,-7.645699999999999719e-02,1.397000000000000020e+00,6.433099999999999929e-02,2.677200000000000135e-01,4.683700000000000085e-01
1.050200000000000022e+00,4.511299999999999755e-01,9.031000000000000139e-01,8.821600000000000552e-01,2.599000000000000199e-01,-1.390300000000000043e-02,-1.497499999999999942e-01,6.004999999999999921e-02,-2.459399999999999920e-01,-3.425599999999999756e-01,2.041799999999999837e+00,-1.711600000000000066e-01,-3.769500000000000073e-01,-8.049599999999999811e-02,-9.410199999999999676e-01,1.397000000000000020e+00,6.433099999999999929e-02,2.677200000000000135e-01,4.683700000000000085e-01,-2.786599999999999841e-02
4.511299999999999755e-01,9.031000000000000139e-01,8.821600000000000552e-01,2.599000000000000199e-01,3.483499999999999930e-01,-1.497499999999999942e-01,6.004999999999999921e-02,-2.459399999999999920e-01,-3.425599999999999756e-01,1.645999999999999908e+00,-1.711600000000000066e-01,-3.769500000000000073e-01,-8.049599999999999811e-02,-9.410199999999999676e-01,-1.418400000000000105e+00,6.433099999999999929e-02,2.677200000000000135e-01,4.683700000000000085e-01,-2.786599999999999841e-02,-4.220499999999999807e-01
9.031000000000000139e-01,8.821600000000000552e-01,2.599000000000000199e-01,3.483499999999999930e-01,1.743500000000000050e+00,6.004999999999999921e-02,-2.459399999999999920e-01,-3.425599999999999756e-01,1.645999999999999908e+00,1.224599999999999911e+00,-3.769500000000000073e-01,-8.049599999999999811e-02,-9.410199999999999676e-01,-1.418400000000000105e+00,9.871799999999999464e-01,2.677200000000000135e-01,4.683700000000000085e-01,-2.786599999999999841e-02,-4.220499999999999807e-01,1.675799999999999956e+00
8.821600000000000552e-01,2.599000000000000199e-01,3.483499999999999930e-01,1.743500000000000050e+00,4.325899999999999745e-01,-2.459399999999999920e-01,-3.425599999999999756e-01,1.645999999999999908e+00,1.224599999999999911e+00,4.564099999999999824e-01,-8.049599999999999811e-02,-9.410199999999999676e-01,-1.418400000000000105e+00,9.871799999999999464e-01,1.019900000000000029e+00,4.683700000000000085e-01,-2.786599999999999841e-02,-4.220499999999999807e-01,1.675799999999999956e+00,1.326799999999999979e+00
2.599000000000000199e-01,3.483499999999999930e-01,1.743500000000000050e+00,4.325899999999999745e-01,-8.137600000000000389e-01,-3.425599999999999756e-01,1.645999999999999908e+00,1.224599999999999911e+00,4.564099999999999824e-01,2.030500000000000083e-01,-9.410199999999999676e-01,-1.418400000000000105e+00,9.871799999999999464e-01,1.019900000000000029e+00,-1.223799999999999999e+00,-2.786599999999999841e-02,-4.220499999999999807e-01,1.675799999999999956e+00,1.326799999999999979e+00,9.502800000000000136e-02
3.483499999999999930e-01,1.743500000000000050e+00,4.325899999999999745e-01,-8.137600000000000389e-01,9.842400000000000038e-01,1.645999999999999908e+00,1.224599999999999911e+00,4.564099999999999824e-01,2.030500000000000083e-01,9.564799999999999969e-01,-1.418400000000000105e+00,9.871799999999999464e-01,1.019900000000000029e+00,-1.223799999999999999e+00,-1.146500000000000075e+00,-4.220499999999999807e-01,1.675799999999999956e+00,1.326799999999999979e+00,9.502800000000000136e-02,-5.416800000000000503e-01
1.743500000000000050e+00,4.325899999999999745e-01,-8.137600000000000389e-01,9.842400000000000038e-01,-2.681299999999999795e-01,1.224599999999999911e+00,4.564099999999999824e-01,2.030500000000000083e-01,9.564799999999999969e-01,1.095400000000000020e-02,9.871799999999999464e-01,1.019900000000000029e+00,-1.223799999999999999e+00,-1.146500000000000075e+00,1.737600000000000033e+00,1.675799999999999956e+00,1.326799999999999979e+00,9.502800000000000136e-02,-5.416800000000000503e-01,1.656300000000000106e+00
4.325899999999999745e-01,-8.137600000000000389e-01,9.842400000000000038e-01,-2.681299999999999795e-01,-6.896399999999999753e-02,4.564099999999999824e-01,2.030500000000000083e-01,9.564799999999999969e-01,1.095400000000000020e-02,1.344300000000000050e+00,1.019900000000000029e+00,-1.223799999999999999e+00,-1.146500000000000075e+00,1.737600000000000033e+00,-1.754199999999999982e+00,1.326799999999999979e+00,9.502800000000000136e-02,-5.416800000000000503e-01,1.656300000000000106e+00,-1.112100000000000088e+00
-8.137600000000000389e-01,9.842400000000000038e-01,-2.681299999999999795e-01,-6.896399999999999753e-02,-4.898299999999999876e-01,2.030500000000000083e-01,9.564799999999999969e-01,1.095400000000000020e-02,1.344300000000000050e+00,1.591499999999999915e+00,-1.223799999999999999e+00,-1.146500000000000075e+00,1.737600000000000033e+00,-1.754199999999999982e+00,1.860999999999999988e+00,9.502800000000000136e-02,-5.416800000000000503e-01,1.656300000000000106e+00,-1.112100000000000088e+00,1.820300000000000029e+00
9.842400000000000038e-01,-2.681299999999999795e-01,-6.896399999999999753e-02,-4.898299999999999876e-01,-4.974500000000000033e-01,9.564799999999999969e-01,1.095400000000000020e-02,1.344300000000000050e+00,1.591499999999999915e+00,1.004399999999999959e+00,-1.146500000000000075e+00,1.737600000000000033e+00,-1.754199999999999982e+00,1.860999999999999988e+00,4.602899999999999769e-01,-5.416800000000000503e-01,1.656300000000000106e+00,-1.112100000000000088e+00,1.820300000000000029e+00,3.130499999999999949e-01
-2.681299999999999795e-01,-6.896399999999999753e-02,-4.898299999999999876e-01,-4.974500000000000033e-01,6.693499999999999450e-02,1.095400000000000020e-02,1.344300000000000050e+00,1.591499999999999915e+00,1.004399999999999959e+00,1.385999999999999899e+00,1.737600000000000033e+00,-1.754199999999999982e+00,1.860999999999999988e+00,4.602899999999999769e-01,1.443000000000000060e+00,1.656300000000000106e+00,-1.112100000000000088e+00,1.820300000000000029e+00,3.130499999999999949e-01,8.204599999999999671e-01
-6.896399999999999753e-02,-4.898299999999999876e-01,-4.974500000000000033e-01,6.693499999999999450e-02,1.278999999999999915e+00,1.344300000000000050e+00,1.591499999999999915e+00,1.004399999999999959e+00,1.385999999999999899e+00,-6.979199999999999848e-01,-1.754199999999999982e+00,1.860999999999999988e+00,4.602899999999999769e-01,1.443000000000000060e+00,2.055699999999999861e+00,-1.112100000000000088e+00,1.820300000000000029e+00,3.130499999999999949e-01,8.204599999999999671e-01,1.412800000000000056e+00
-4.898299999999999876e-01,-4.974500000000000033e-01,6.693499999999999450e-02,1.278999999999999915e+00,3.172499999999999765e-01,1.591499999999999915e+00,1.004399999999999959e+00,1.385999999999999899e+00,-6.979199999999999848e-01,4.770300000000000096e-01,1.860999999999999988e+00,4.602899999999999769e-01,1.443000000000000060e+00,2.055699999999999861e+00,5.268800000000000150e-01,1.820300000000000029e+00,3.130499999999999949e-01,8.204599999999999671e-01,1.412800000000000056e+00,4.838300000000000239e-02
-4.974500000000000033e-01,6.693499999999999450e-02,1.278999999999999915e+00,3.172499999999999765e-01,1.594100000000000072e+00,1.004399999999999959e+00,1.385999999999999899e+00,-6.979199999999999848e-01,4.770300000000000096e-01,5.153200000000000003e-01,4.602899999999999769e-01,1.443000000000000060e+00,2.055699999999999861e+00,5.268800000000000150e-01,2.841099999999999737e-01,3.130499999999999949e-01,8.204599999999999671e-01,1.412800000000000056e+00,4.838300000000000239e-02,1.122800000000000020e+00
6.693499999999999450e-02,1.278999999999999915e+00,3.172499999999999765e-01,1.594100000000000072e+00,-5.259899999999999992e-02,1.385999999999999899e+00,-6.979199999999999848e-01,4.770300000000000096e-01,5.153200000000000003e-01,-1.257200000000000095e+00,1.443000000000000060e+00,2.055699999999999861e+00,5.268800000000000150e-01,2.841099999999999737e-01,1.119299999999999962e+00,8.204599999999999671e-01,1.412800000000000056e+00,4.838300000000000239e-02,1.122800000000000020e+00,1.233000000000000096e+00
1.278999999999999915e+00,3.172499999999999765e-01,1.594100000000000072e+00,-5.259899999999999992e-02,-1.231100000000000083e+00,-6.979199999999999848e-01,4.770300000000000096e-01,5.153200000000000003e-01,-1.257200000000000095e+00,-1.534899999999999931e+00,2.055699999999999861e+00,5.268800000000000150e-01,2.841099999999999737e-01,1.119299999999999962e+00,-3.102399999999999824e+00,1.412800000000000056e+00,4.838300000000000239e-02,1.122800000000000020e+00,1.233000000000000096e+00,-1.772299999999999986e+00
3.172499999999999765e-01,1.594100000000000072e+00,-5.259899999999999992e-02,-1.231100000000000083e+00,1.248899999999999899e+00,4.770300000000000096e-01,5.153200000000000003e-01,-1.257200000000000095e+00,-1.534899999999999931e+00,-4.694699999999999984e-01,5.268800000000000150e-01,2.841099999999999737e-01,1.119299999999999962e+00,-3.102399999999999824e+00,-2.222700000000000120e+00,4.838300000000000239e-02,1.122800000000000020e+00,1.233000000000000096e+00,-1.772299999999999986e+00,-1.714900000000000091e+00
1.594100000000000072e+00,-5.259899999999999992e-02,-1.231100000000000083e+00,1.248899999999999899e+00,4.420000000000000318e-02,5.153200000000000003e-01,-1.257200000000000095e+00,-1.534899999999999931e+00,-4.694699999999999984e-01,9.260500000000000398e-01,2.841099999999999737e-01,1.119299999999999962e+00,-3.102399999999999824e+00,-2.222700000000000120e+00,8.195900000000000407e-01,1.122800000000000020e+00,1.233000000000000096e+00,-1.772299999999999986e+00,-1.714900000000000091e+00,6.737900000000000000e-01
-5.259899999999999992e-02,-1.231100000000000083e+00,1.248899999999999899e+00,4.420000000000000318e-02,-1.572999999999999954e-01,-1.257200000000000095e+00,-1.534899999999999931e+00,-4.694699999999999984e-01,9.260500000000000398e-01,-6.626199999999999868e-01,1.119299999999999962e+00,-3.102399999999999824e+00,-2.222700000000000120e+00,8.195900000000000407e-01,-8.280800000000000383e-01,1.233000000000000096e+00,-1.772299999999999986e+00,-1.714900000000000091e+00,6.737900000000000000e-01,1.534200000000000008e-01
-1.231100000000000083e+00,1.248899999999999899e+00,4.420000000000000318e-02,-1.572999999999999954e-01,5.562700000000000422e-01,-1.534899999999999931e+00,-4.694699999999999984e-01,9.260500000000000398e-01,-6.626199999999999868e-01,9.288499999999999535e-01,-3.102399999999999824e+00,-2.222700000000000120e+00,8.195900000000000407e-01,-8.280800000000000383e-01,-1.057700000000000085e+00,-1.772299999999999986e+00,-1.714900000000000091e+00,6.737900000000000000e-01,1.534200000000000008e-01,-1.091900000000000093e+00
1.248899999999999899e+00,4.420000000000000318e-02,-1.572999999999999954e-01,5.562700000000000422e-01,-5.228399999999999714e-01,-4.694699999999999984e-01,9.260500000000000398e-01,-6.626199999999999868e-01,9.288499999999999535e-01,4.568500000000000338e-02,-2.222700000000000120e+00,8.195900000000000407e-01,-8.280800000000000383e-01,-1.057700000000000085e+00,1.240599999999999925e+00,-1.714900000000000091e+00,6.737900000000000000e-01,1.534200000000000008e-01,-1.091900000000000093e+00,1.600400000000000045e+00
4.420000000000000318e-02,-1.572999999999999954e-01,5.562700000000000422e-01,-5.228399999999999714e-01,-6.176000000000000378e-01,9.260500000000000398e-01,-6.626199999999999868e-01,9.288499999999999535e-01,4.568500000000000338e-02,2.771100000000000230e-01,8.195900000000000407e-01,-8.280800000000000383e-01,-1.057700000000000085e+00,1.240599999999999925e+00,-1.509400000000000075e+00,6.737900000000000000e-01,1.534200000000000008e-01,-1.091900000000000093e+00,1.600400000000000045e+00,-1.306799999999999962e+00
-1.572999999999999954e-01,5.562700000000000422e-01,-5.228399999999999714e-01,-6.176000000000000378e-01,1.124500000000000055e+00,-6.626199999999999868e-01,9.288499999999999535e-01,4.568500000000000338e-02,2.771100000000000230e-01,-1.139199999999999990e+00,-8.280800000000000383e-01,-1.057700000000000085e+00,1.240599999999999925e+00,-1.509400000000000075e+00,6.243100000000000316e-01,1.534200000000000008e-01,-1.091900000000000093e+00,1.600400000000000045e+00,-1.306799999999999962e+00,4.673100000000000032e-01
5.562700000000000422e-01,-5.228399999999999714e-01,-6.176000000000000378e-01,1.124500000000000055e+00,-1.026000000000000023e+00,9.288499999999999535e-01,4.568500000000000338e-02,2.771100000000000230e-01,-1.139199999999999990e+00,1.468099999999999961e+00,-1.057700000000000085e+00,1.240599999999999925e+00,-1.509400000000000075e+00,6.243100000000000316e-01,-1.934099999999999986e-01,-1.091900000000000093e+00,1.600400000000000045e+00,-1.306799999999999962e+00,4.673100000000000032e-01,-6.758600000000000163e-01
-5.228399999999999714e-01,-6.176000000000000378e-01,1.124500000000000055e+00,-1.026000000000000023e+00,-9.757900000000000462e-01,4.568500000000000338e-02,2.771100000000000230e-01,-1.139199999999999990e+00,1.468099999999999961e+00,-3.377100000000000102e-01,1.240599999999999925e+00,-1.509400000000000075e+00,6.243100000000000316e-01,-1.934099999999999986e-01,1.670599999999999863e-01,1.600400000000000045e+00,-1.306799999999999962e+00,4.673100000000000032e-01,-6.758600000000000163e-01,1.068699999999999983e+00
-6.176000000000000378e-01,1.124500000000000055e+00,-1.026000000000000023e+00,-9.757900000000000462e-01,-2.821799999999999864e-01,2.771100000000000230e-01,-1.139199999999999990e+00,1.468099999999999961e+00,-3.377100000000000102e-01,1.193400000000000016e-01,-1.509400000000000075e+00,6.243100000000000316e-01,-1.934099999999999986e-01,1.670599999999999863e-01,-5.457499999999999574e-01,-1.306799999999999962e+00,4.673100000000000032e-01,-6.758600000000000163e-01,1.068699999999999983e+00,-1.593699999999999894e+00
